word,tags,ipa
Thiarna,,ˈhiəɾˠn̪ˠə
Tiarna,,ˈtʲiəɾˠn̪ˠə
Tibéidis,Connacht,ˈtʲɪbʲeːdʲəʃ
Tiobraid Árann,,ˌtʲʊbˠɾˠədʲ ˈɑːɾˠən̪ˠ
Toirdhealbhach,Connacht,ˈtʲɾʲɛl̪ˠax
Tomáisín,Connacht,ˈt̪ˠʊmˠɑːʃiːnʲ
Tomás,Connacht,ˈt̪ˠʊmˠɑːsˠ
Trá Lí,Connacht,t̪ˠɾˠɑː ˈl̠ʲiː
Tuaisceart Éireann,,ˈt̪ˠuəʃcəɾˠt̪ˠ ˈeːɾʲən̪ˠ
Tuircis,,ˈt̪ˠʊɾʲcɪʃ
Tír Bhascach,,tʲiːɾʲ ˈvˠaskəx
Tír Eoghain,Munster; Connacht,tʲiːɾʲ ˈoːnʲ
Tír na nÓg,Munster; Connacht,ˌtʲiːɾˠ n̪ˠə ˈn̪ˠoːɡ
Uaimh,,əˈn̪ˠuəvʲ
Uasal,,ˈuəsˠəlˠ
Ulaidh,Connacht,ˈʊlˠiː
Ungáiris,,"ʊŋˠˈɡaːrʲɪʃ, ˈʊŋˠɡaːrʲɪʃ"
Uí,,iː
Uíbh,,iːvʲ
Uíbh Fhailí,Ulster; Connacht,ˌiːvʲ ˈalʲiː
VEID,,vʲɛdʲ
Vallúinis,,wal̪ˠuːnʲɪʃ
Veinéis,Connacht,ˈvʲɛnʲeːʃ
Veinéiseach,Connacht,ˈvʲɛnʲeːʃəx
Vicipéid,,vʲɪcɪpʲeːdʲ
Victeoiria,,vʲɪcˈtʲoːɾʲiə
Volaifis,,wɔl̪ˠəfʲɪʃ
Vín,,vʲiːnʲ
a,,ə
a chairde,Munster; Connacht,ə ˈxɑːɾˠdʲə
a chara,,ə ˈxaɾˠə
a chlog,Connacht,"oːˈxlˠoɡ, əˈxlˠoɡ"
a chéile,,əˈçeːlʲə
a lán,Munster; Connacht,əˈl̪ˠɑːnˠ
a',,ə
a-,,"a, ə"
ab,,"abˠ, əbˠ"
abacas,,ˈabˠəkəsˠ
abairt,,ˈabˠəɾˠtʲ
abairte,,ˈabˠəɾʲtʲə
abairtí,Connacht,"ˈabˠəɾʲtʲiː, ˈɑbˠəɾʲtʲiː"
abar,,ˈabˠəɾˠ
abarthar,,ˈabˠəɾˠhəɾˠ
abhac,,auk
abhacád,Munster; Connacht,ˈavˠəkɑːd̪ˠ
abhaile,Connacht,əˈwalʲə
abhaill,,ˈəuwəl̠ʲ
abhainn,Connacht,əun̠ʲ
abhna,,ˈoːn̪ˠə
abhras,,ˈəuɾˠəsˠ
abhrasóir,Connacht,ˈavˠɾˠəsˠoːɾʲ
abraid,,ˈabˠɾˠədʲ
abraimid,,ˈabˠɾˠəmʲədʲ
abrair,,ˈabˠɾˠəɾʲ
abrann,,ˈabˠɾˠən̪ˠ
abras,,ˈabˠɾˠəsˠ
abú,,əˈbˠuː
abúlacht,Connacht,"ˈabˠuːlˠəxt̪ˠ, ˈabˠuːl̪ˠəxt̪ˠ"
acastóir,Connacht,ˈaˌkasˠt̪ˠoːɾʲ
ach,,
achainí,Connacht,ˈaxənʲiː
achar,,ˈaxəɾˠ
achoimre,,ˈaˌxɪmʲɾʲə
acht,Ulster; Connacht,"ax, axt̪ˠ"
acmhainn,Ulster; Connacht,ˈakuːn̠ʲ
acmhainneach,Connacht,ˈakuːn̠ʲəx
acsón,Connacht,"ˈaksˠoːnˠ, ˈaksˠuːnˠ"
acusan,,"ˈakusˠənˠ, ˈakəsˠənˠ"
acústaic,,əˈkuːsˠt̪ˠɪc
ad,,əd̪ˠ
adamh,Munster; Connacht,ˈɑd̪ˠəvˠ
adhairc,,"ˈəiəɾʲc, ˈəiɾʲc"
adhall,,ˈəiəl̪ˠ
adharc,Connacht,ˈai(ə)ɾˠk
adharca,,ˈəi(ə)ɾˠkə
adhlacóir,Connacht,ˈəil̪ˠəkoːɾʲ
adhlaic,Connacht,"ˈɑːl̪ˠəc, ˈəil̪ˠəc"
adhnaic,Connacht,ˈəin̪ˠəc
aduaidh,Ulster; Connacht,"əˈd̪ˠuə, əˈd̪ˠuəj"
ae,,eː
aeir,,eːɾʲ
aer,Ulster; Munster; Connacht,eːɾˠ
aerach,Munster; Connacht,ˈeːɾˠəx
aerfort,,ˈeːɾˠfɔɾˠt̪ˠ
aerga,,ˈeːɾˠɡə
aeráid,Connacht,ˈeːɾˠɑːdʲ
aeróstach,Connacht,ˈeːɾˠˌoːsˠt̪ˠəx
ag,,"ə, əɟ, əɡ, ɛɟ, ɪɟ"
aga,,ˈaɡə
agaibh,Connacht,"ˈaɡiː, ˈoɡiː, ˈuɡiː"
agaibh,Aran; Connacht,ˈɑɡiː
agaibh,Cois-Fharraige; Connacht,ˈaːɡiː
agaibh,Mayo; Connacht,əɡiː
agaibhse,,ˈaɡəvʲʃə
againne,,ˈaɡən̠ʲə
agair,,ˈaɡəɾʲ
agam,Connacht,"amˠ, ˈa(ɡə)mˠ, ˈaɡəmˠ, ˈoɡəmˠ"
agam,Cois-Fharraige; Connacht,ˈaː(ɡə)mˠ
agam,Galway; Connacht,ˈɑɡəmˠ
agam,Mayo; Connacht,ˈuɡəmˠ
agat,Connacht,"ˈa(ɡə)d̪ˠ, ˈad̪ˠ, ˈaɡəd̪ˠ, ˈoɡəd̪ˠ, ˈɑt̪ˠ"
agat,Cois-Fharraige; Connacht,ˈaː(ɡə)d̪ˠ
agat,Galway; Connacht,ˈɑː(ɡə)t̪ˠ
agat,Mayo; Connacht,ˈuɡəd̪ˠ
aghaidh,Aran; Connacht,ai
agóid,Connacht,ˈaɡoːdʲ
aice,,"ˈacɪ, ˈɛcɪ"
aiceann,,ˈacən̪ˠ
aichear,,ˈaçəɾˠ
aici,Connacht,"ˈɛciː, ˈɛcə"
aicise,,ˈɛcɪʃə
aicme,,ˈacmʲə
aicmí,,ˈacmʲiː
aidhmeannas,,ˈəimʲən̪ˠəsˠ
aidiacht,Connacht,ˈadʲiəxt̪ˠ
aiféala,,ˈafʲeːlˠə
aige,Connacht,ˈeɟ(ə)
aiges,,ˈɛɟɪsˠ
aighneas,,ˈai.nʲəsˠ
aigéad,Connacht,ˈaɟeːd̪ˠ
aigéan,,aɟeːnˠ
ail,,alʲ
ailm,,ˈa.lʲəmʲ
aimsire,,ˈamʲʃəɾʲə
ain-,,anʲ
aineolaí,Connacht,ˈan̪ˠoːl̪ˠiː
aineolaí,Cois-Fharraige; Connacht,ˈaːn̪ˠoːl̪ˠiː
ainmfhocal,,ˈanʲəmʲˌɔkəl̪ˠ
ainmhí,Connacht,ˈanʲəvʲiː
ainmneacha,,ˈanʲəmʲnʲəxə
ainneoin,Connacht,ˈan̠ʲoːnʲ
ainrialaí,,ˈanʲˌɾˠiəlˠiː
ainseabhaí,,ˈanʲʃəwiː
aip,,apʲ
air,,aɾʲ
airbheartaigh,,aɾʲˈvʲaɾˠt̪ˠiː
airc,,aɾʲc
aird,Munster; Connacht,ɑːɾˠdʲ
airdí,,ˈaːɾˠdʲiː
aire,Connacht,"ˈaːɾʲə, ˈæːɾʲə, ˈɑːɾʲə"
airg,,ˈaɾʲɪɟ
airgead,,"ˈaɾʲəɟəd̪ˠ, ˈæɾʲəɟəd̪ˠ, ˈɑɾʲəɟəd̪ˠ"
airgeadúla,Connacht,ˈaɾʲɪɟəd̪ˠuːlˠə
airgid,,ˈaɾʲəɟədʲ
airleacan,,ˈɑːɾˠl̠ʲəkənˠ
airne,Munster; Connacht,ˈɑːɾˠn̠ʲə
airneán,Connacht,ˈaːɾˠn̠ʲaːnˠ
airnéis,,"ˈaːɾˠn̠ʲeʃ, ˈaːɾˠn̠ʲæʃ, ˈaːɾˠn̠ʲɛʃ, ˈʌɾˠn̠ʲæʃ"
airnéis,Connacht,ˈɑːɾˠn̠ʲeːʃ
airsean,,ˈɛɾʲʃənˠ
airím,Mayo; Aran; Connacht,ˈaɾʲiːmʲ
ais,,aʃ
aisce,,ˈaʃcɪ
aischuir,,ˈaʃˌxɪrʲ
aiseag,Ulster; Connacht,ˈæʃək
aisig,Ulster; Connacht,ˈaʃɪc
aisling,Ulster; Connacht,ˈaʃl̠ʲən̠ʲ
aisteoir,Connacht,ˈaʃtʲoːɾʲ
aistritheoir,,ˈaʃtʲɾʲəhoːɾʲ
aistriú,Connacht,ˈaʃtʲɾʲuː
ait,Ulster; Munster; Connacht,atʲ
aiteach,Connacht,ˈatʲəx
aitheanta,,ˈahən̪ˠt̪ˠə
aitheantas,,ˈahən̪ˠt̪ˠəsˠ
aitheasc,,ˈahəsˠk
aithin,,ˈahənʲ
aithinne,,ˈæhən̠ʲə
aithníonn,,ˈa(h)nʲiːn̪ˠ
aithreacha,,ˈahɾʲəxə
ala,,ˈalˠə
alga,,ˈalˠ(ə)ɡə
alla,,ˈal̪ˠə
almanag,Ulster; Connacht,ˈalˠ(ə)mənək
almóinn,Connacht,ˈal̪ˠmˠoːn̠ʲ
alpán,Connacht,"ˈalˠpˠɑːnˠ, ˈal̪ˠpˠɑːn̪ˠ"
alt,,al̪ˠt̪ˠ
alta,,ˈal̪ˠt̪ˠə
altair,,ˈal̪ˠt̪ˠəɾʲ
altann,,ˈal̪ˠt̪ˠən̪ˠ
altar,,ˈal̪ˠ.t̪ˠəɾˠ
altfaidh,Connacht,"ˈal̪ˠt̪ˠiː, ˈal̪ˠt̪ˠə"
altán,,ˈal̪ˠt̪ˠɑːn̪ˠ
am,,əmˠ
ama,Ulster; Connacht,ˈamˠə
amach,,əˈmˠax
amach is amach,,əˈmˠax əsˠ əˈmˠax
amadáin,Connacht,ˈamˠəd̪ˠɑːnʲ
amadán,Connacht,"ˈamˠəd̪ˠɑːnˠ, ˈumˠəd̪ˠaːnˠ"
amadán,Cois-Fharraige; Connacht,ˈaːmˠəd̪ˠɑːn̪ˠ
amadán,Galway; Connacht,ˈamˠəd̪ˠɑːn̪ˠ
amadán,Mayo; Connacht,ˈamˠəd̪ˠaːnˠ
amadána,,"aməˈdɑːnə, ˈamədɑːnə"
amaid,,ˈamˠədʲ
amais,,ˈamˠəʃ
amanna,,ˈamˠən̪ˠə
amas,,ˈamˠəsˠ
amha,,ˈawə
amhairc,Connacht,ˈafˠɪɾʲc
amharc,,ˈaːfˠɾˠək
amharclann,,ˈəuɾˠklˠən̪ˠ
amhráin,Connacht,ˈoːɾˠɑːnʲ
amhrán,Connacht,"ˈoːɾˠɑːnˠ, ˈoːɾˠɑːn̪ˠ"
amhrán,Aran; also; Connacht,ˈɑːɾˠɑːnˠ
amháin,Connacht,əˈwɑːnʲ
amscaí,,ˈamˠsˠkiː
amú,,əˈmˠuː
an,,"ə.nˠ-, ə.n̠ʲ-, ə.n̪ˠ-, ə, ənˠ"
an rud a fhaightear go bog caitear go bog é,,ən̪ˠ ɾˠʊd̪ˠ ə aɪtʲəɾˠ ɡə bˠɔɡ kɑtʲəɾˠ ɡə bˠɔɡ eː
an té,,ə(n̠ʲ)ˈtʲeː
ana-,,ˈɑn̪ˠə
anagheairid,,ɑnɑˈjaɾʲədʲ
anamacha,,ˈanˠəmˠəxə
anas,,ˈanˠəsˠ
anchúinse,Connacht,ˈanˠxuːn̠ʲʃə
anduine,Ulster; Connacht,ˈan̪ˠɪnʲə
aneas,Connacht,əˈn̠ʲasˠ
anfa,,ˈanˠəfˠə
anglais,,"ˈaŋɡlˠəʃ, ˈaŋɡl̪ˠəʃ"
anglaise,,ˈaŋɡləʃə
anmain,,ˈanˠəmˠənʲ
anocht,Connacht,əˈnˠɔxt̪ˠ
anocht,Munster; Connacht,əˈn̪ˠɔxt̪ˠ
anoir,Connacht,əˈn̪ˠɛɾʲ
anois,,
anois,Connacht,əˈnʲiʃ
anraith,,ˈan̪ˠɾˠəh
anrud,,ˈan̪ˠɾˠʌd̪ˠ
ansiúd,,ən̪ˠˈʃuːd̪ˠ
anuas,,əˈn̪ˠuəsˠ
aníos,,əˈn̠ʲiːsˠ
aoi,,iː
aoibh,,ˈiːvʲ
aoibheall,,ˈiːvʲəl̪ˠ
aoibheallach,Munster; Connacht,ˈiːvʲəl̪ˠəx
aoibhinn,Ulster; Connacht,ˈiːvʲən̠ʲ
aoibhneas,,ˈiːvʲnʲəsˠ
aoil,,iːlʲ
aoileach,Munster; Connacht,ˈiːlʲəx
aoiligh,Connacht,"ˈiːlʲiː, ˈiːlʲə"
aoine,,ˈiːnʲə
aoir,,ˈiːɾʲ
aoire,Ulster; Connacht,ˈiːɾʲə
aois,Ulster; Munster; Connacht,iːʃ
aon,,
aon,Ulster; Connacht,iːn̪ˠ
aon duine,,"eːn̪ˠˈd̪ˠɪnʲə, eːˈn̪ˠɪnʲə, ˈeːn̠ʲə"
aon déag,,eːn̠ʲ dʲeːɡ
aonad,,ˈeːnˠəd̪ˠ
aonaid,,ˈeːnˠədʲ
aonbheannach,Connacht,ˈeːnˠ.ˈvʲa.nˠəx
aonghuthach,Connacht,ˈeːn̪ˠˌɣʊhəx
aonmhac,Ulster; Connacht,"ˈeːnˠˌwak, ˈeːn̪ˠˌwak"
aonraic,,ˈeːn̪ˠɾˠɪc
aontaím,Connacht,ˈiːn̪ˠt̪ˠiːmʲ
aos,Ulster; Connacht,iːsˠ
aosa,Ulster; Connacht,ˈiːsˠə
aosta,Ulster; Connacht,ˈiːsˠt̪ˠə
aosán,Connacht,"ˈiːsˠɑːnˠ, ˈiːsˠɑːn̪ˠ"
ar,,ɛɾʲ
ar a fhad,,əɾʲˈad̪ˠ
ar a laghad,Munster; Connacht,ˌɛɾʲəˈl̪ˠəid̪ˠ
ar aghaidh,Ulster; Connacht,ɛɾʲ ˈəi
ar ais,,ɛɾʲˈaʃ
ar an ásc san,,ɛɾʲ ənˠ ˈɑːsk sˠən̪ˠ
ar an ásc sin,Connacht,ɛɾʲ ənˠ ˈɑːsk ʃɪnʲ
ar aon chaoi,,ɛɾʲ eː ˈxiː
ar bith,,"əˈbʲɪ(h), ɛɾʲˈbʲɪ(h)"
ar bord,,ɛɾʲ ˈbˠoːɾˠd̪ˠ
ar buile,Ulster; Connacht,ˈeɾʲˈbˠi.lʲə
ar bun,,ɛɾʲ ˈbˠʊnˠ
ar bís,,əɾˠˈbʲiːʃ
ar chor ar bith,,ə ˌxɔɾˠ əˈbʲɪ(h)
ar chuma,,ɛɾʲˈxʊmˠə
ar cuaird,,ɛɾʲ ˈkuəɾˠdʲ
ar cuairt,,ɛɾʲˈkuəɾˠtʲ
ar deighilt,Munster; Connacht,ɛɾʲˈdʲəilʲtʲ
ar dtúis,,ɛɾˠˈd̪ˠuːʃ
ar dtús,,əɾˠˈd̪ˠuːsˠ
ar feadh,Munster; Connacht,ɛɾʲˈfʲa
ar fáil,Munster; Connacht,ɛɾʲˈfˠɑːlʲ
ar gcúl,,"eɾʲˈɡuːlˠ, eɾʲˈɡuːl̪ˠ, əɾʲˈɡuːlˠ"
ar leith,,ɛɾʲˈl̠ʲɛh
ar maidin,,ɛɾʲ ˈmˠadʲənʲ
ar nós,Connacht,əɾˠˈn̪ˠuːsˠ
ar oscailt,,ɛɾʲ ˈɔsˠkɪlʲtʲ
ar scáth,Connacht,ɛɾʲˈsˠkɑː
ar scáth a,Connacht,ɛɾʲˈsˠkɑː(ə)
ar shiúl,,"ɛɾʲˈçuːlˠ, ɛɾʲˈçuːl̪ˠ"
ar siúl,,ɛɾʲ ˈʃuːlˠ
ar son,Connacht,ɛɾʲˈsˠʊnˠ
ar son,Munster; Connacht,ɛɾʲˈsˠɔnˠ
ar tí,,ɛɾʲˈtʲiː
araon,Munster; Connacht,"əˈɾˠeːnˠ, əˈɾˠeːn̪ˠ"
arbhar,Ulster; Connacht,ˈaɾˠ(ə)wəɾˠ
arc,,aɾˠk
arcán,Connacht,ˈaɾˠkɑːnˠ
ard,Munster; Connacht,ɑːɾˠd̪ˠ
arda,,ˈɑːɾˠd̪ˠə
ardaigh,Connacht,"ˈɑːɾˠd̪ˠiː, ˈɑːɾˠd̪ˠə"
ardchlár,Connacht,ˈɑːɾˠd̪ˠˌxlˠɑːɾˠ
ardfhear,Munster; Connacht,ˈɑːɾˠd̪ˠˌaɾˠ
ardghlórach,Connacht,ˈɑːɾˠd̪ˠˌɣlˠoːɾˠəx
ardrí,,ˌɑːɾˠd̪ˠˈɾˠiː
ardú,Connacht,ˈɑːɾˠd̪ˠuː
argóint,Ulster; Connacht,ˈaɾˠəɡoːnʲtʲ
armais,,ˈaɾˠ(ə)mˠəʃ
armas,,ˈaɾˠ(ə)mˠəsˠ
arraing,Ulster; Connacht,ˈaɾˠən̠ʲ
arsa,,ˈaɾˠsˠə
artaire,,ˈaɾˠt̪ˠəɾʲə
arán,Connacht,"(ə)ˈɾˠɑːnˠ, (ə)ˈɾˠɑːn̪ˠ"
aréir,Munster; Connacht,əˈɾˠeːɾʲ
arís,,əˈɾʲiːʃ
aríst,Ulster; Connacht,əˈɾʲiːʃtʲ
arú,Connacht,ˈaɾˠuː
arú amárach,,əɾˠuːˈmˠɑːɾˠəx
as,,asˠ
as a chéile,,asˠ ə ˈçeːlʲə
as cosa i dtaca,,əsˠ ˌkɔsˠə ˈd̪ˠɑkə
asaibhse,Cois-Fharraige; Connacht,ˈasˠiːʃə
asainne,,ˈasˠən̠ʲə
asamsa,,ˈasˠəmˠsˠə
ascaill,,"ˈasˠkəl̠ʲ, ˈasˠkəl̪ˠ, ˈæsˠkəl̠ʲ, ˈɑsˠkəlʲ, ˈɑsˠkəl̠ʲ"
ascaille,,ˈasˠkəl̠ʲə
aspal,,"ˈasˠpˠəlˠ, ˈasˠpˠəl̪ˠ, ˈɑsˠpˠəlˠ, ˈɑsˠpˠəl̪ˠ"
ata,,ˈat̪ˠə
ath-,,ah
athair,,"ˈahæɾʲ, ˈahəɾˠ, ˈæhæɾʲ, ˈɛhəɾˠ"
athar,,ˈahəɾˠ
athfhás,,ˈaˌhɑːsˠ
athraithe,,ˈahɾˠɪhə
athruithe,,ˈahɾˠɪhə
athrú,,ˈahɾˠuː
athuair,,ˈahuəɾʲ
atuirseach,Connacht,ˈaˌt̪ˠʊɾˠʃəx
atá,Connacht,ˈat̪ˠɑː
atá,Munster; Connacht,əˈt̪ˠɑː
atáim,Munster; Connacht,əˈt̪ˠɑːmʲ
atáimid,Munster; Connacht,əˈt̪ˠɑːmʲədʲ
atáthar,Munster; Connacht,əˈt̪ˠɑːhəɾˠ
aíocht,,iəxt̪ˠ
b',,"bʲ, bˠ"
b'fhearr,,bʲɑːɾˠ
b'fhéidir,,ˈbʲeːdʲəɾʲ
b'éigean,,ˈbʲeːɟənˠ
b'éigint,,ˈbʲeːɟɪn̠ʲtʲ
bP,,"bʲ, bˠ"
ba,,"bˠə, bˠəj"
ba,Connacht,"bˠa(h), bˠɑ"
ba,Cois-Fharraige; Connacht,bˠaː
bacach,Connacht,ˈbˠakəx
bacach,Cois-Fharraige; Connacht,ˈbˠaːkəx
bacacha,Connacht,ˈbˠakəxə
bacaí,Connacht,ˈbˠakiː
bachta,,ˈbˠaxt̪ˠə
bacáil,,ˈbˠakælʲ
bacán,Connacht,"ˈbˠukɑːnˠ, ˈbˠukɑːn̪ˠ"
badhb,,bˠəibˠ
badhbh,,bˠəivˠ
badráil,Connacht,ˈbˠad̪ˠɾˠɑːlʲ
bagairt,,ˈbˠaɡəɾˠtʲ
bagar,,ˈbˠaɡəɾˠ
bagáiste,Connacht,ˈbˠaɡɑːʃtʲə
bagún,Connacht,ˈbˠaɡuːnˠ
bail,,bˠalʲ
baile mór,Munster; Connacht,ˌbˠalʲə ˈmˠoːɾˠ
bailiúchán,Connacht,ˈbˠalʲuːxɑːnˠ
bailte,,ˈbˠal̠ʲtʲə
bailíonn brobh beart,,ˈbˠalʲiːn̪ˠ ˈbˠɾˠow ˈbʲaɾˠtʲ
bain,Connacht,"bˠanʲ, bˠænʲ"
baineann,Connacht,"ˈbˠanʲən̪ˠ, ˈbˠænʲən̪ˠ"
baineannach,,ˈbˠanʲənˠəx
bainfidh,,ˈbˠɪnʲhə
bainim,Connacht,"ˈbˠanʲəmʲ, ˈbˠænʲəmʲ"
bainis,,ˈbanʲəʃ
bainne,Connacht,ˈbˠan̠ʲə
bainne,Ulster; Connacht,ˈbˠæn̠ʲə
baint,Connacht,"bˠan̠ʲtʲ, bˠæn̠ʲtʲ"
bainte,,"ˈbˠan̠ʲtʲə, ˈbˠɪn̠ʲtʲə"
bairille,,ˈbˠaɾʲəlʲə
bairneach,Connacht,ˈbˠɑːɾˠn̠ʲəx
baisc,,bˠaʃc
baise,,ˈbˠaʃə
baist,,bˠaʃtʲ
baiste,,ˈbˠaʃtʲə
baladh,,ˈbˠalˠ(h)uː
balla,,
ballach,Connacht,ˈbˠal̪ˠəx
ballaí,,ˈbˠal̪ˠiː
balsamach,Connacht,ˈbˠalˠsˠəmˠəx
ban,,"bˠanˠ, bˠan̪ˠ"
banaltra,,ˈbˠanˠəl̪ˠt̪ˠɾˠə
banana,,bˠəˈn̪ˠan̪ˠə
banc,,bˠaŋk
banc fola,,bˠɑŋk fˠɔl̪ˠə
banda,,ˈbˠan̪ˠd̪ˠə
bandach,Connacht,ˈbˠan̪ˠd̪ˠəx
banna,,ˈbˠanˠə
bansár,,ˈbˠanˠˌsˠɑːɾˠ
baois,,bˠiːʃ
baol,,"bˠeːlʲ, bˠiːlʲ, bˠɯːɣəlʲ, bˠɯːɣəlˠ, eː, iː, ɣ, ɯː"
baol,Ulster; Connacht,"bˠiːlˠ, bˠiːl̪ˠ"
baoth,,
baoth,Ulster; Connacht,bˠiː
bara,,ˈbˠaɾˠə
baraille,,ˈbˠaɾˠəlʲə
bard,Munster; Connacht,bˠɑːɾˠd̪ˠ
barda,Munster; Connacht,ˈbˠɑːɾˠdˠə
bardasach,Munster; Connacht,ˈbˠɑːɾˠd̪ˠəsˠəx
barr,Munster; Connacht,bˠɑːɾˠ
barr-,Munster; Connacht,bˠɑːɾˠ
barra,,ˈbˠaɾˠə
barrach,,ˈbˠaɾˠəx
barrchith,Connacht,ˈbˠɑːɾˠçɪ
barriall,Connacht,ˈbˠɑːɾˠiəl̪ˠ
barúil,Connacht,ˈbˠaɾˠuːlʲ
barúlach,Connacht,ˈbˠaɾˠuːlˠəx
bas,,bˠasˠ
basa,,"ˈbˠasˠə, ˈbˠɑsˠə"
basún,,bˠaˈsˠuːnˠ
batar,,ˈbˠat̪ˠəɾˠ
beach,,bʲax
beach chapaill,,bʲax ˈxapˠəl̠ʲ
beacha,,ˈbʲaxə
beachaire,,ˈbʲaxəɾʲə
beachlann,,ˈbʲaxlən̪ˠ
beacht,,bʲaxt̪ˠ
bead,,bʲɛd̪ˠ
beag,Munster; Connacht,bʲɞɡ
beagnach,Connacht,ˈbʲɔɡnˠəx
bean rialta,,ˌbʲanˠ ˈɾˠiəl̪ˠt̪ˠə
bean sí,,"bʲanˠ ʃiː, bʲan̪ˠ ʃiː"
beanna,,ˈbʲan̪ˠə
beannacht,Connacht,ˈbʲan̪ˠəxt̪ˠ
beannú,Connacht,ˈbʲan̪ˠuː
bearach,Connacht,ˈbʲaɾˠəx
bearaigh,,ˈbʲɛɾˠi
bearn,,bʲaːɾˠn̪ˠ
bearna baoil,,ˌbʲɑːɾˠn̪ˠə ˈbˠiːlʲ
bearna bhaoil,,ˌbʲɑːɾˠn̪ˠə ˈwiːlʲ
bearna mhíl,,ˈbʲaːɾˠn̪ˠə ˈvʲiːlʲ
bearr,Munster; Connacht,bʲɑːɾˠ
bearrtha,Munster; Connacht,ˈbʲɑːɾˠhə
beart,,bʲaɾˠt̪ˠ
beartach,Connacht,ˈbʲaɾˠt̪ˠəx
beathaisnéisí,Munster; Connacht,ˈbʲahɑʃnʲeːʃiː
beathaí,,"bʲaˈhiː, ˈbʲahiː"
beich,,bʲɛç
beiche,,ˈbʲɛçɪ
beid,,bʲɛdʲ
beidh,Connacht,"bʲai, bʲe"
beimid,,ˈbʲɛmʲədʲ
beir,,bʲɛɾʲ
beir bua agus beannacht,,bʲɛɾʲ bˠuə ɑɡəsˠ ˈbʲan̪ˠəxt̪ˠ
beirbhiughadh,Connacht,ˈbʲɛɾʲuː
beire,,ˈbʲɛɾʲə
beiread,,ˈbʲɛɾʲəd̪ˠ
beireann,,ˈbʲɛɾʲən̪ˠ
beireas,,ˈbʲɛɾʲəs̪ˠ
beirid,,ˈbʲɛɾʲədʲ
beiridís,,ˈbʲɛɾʲədʲiːʃ
beirigh,Connacht,ˈbʲɛɾʲiː
beirigí,,ˈbʲɛɾʲɪɟiː
beirim,Munster; Connacht,ˈbʲɛɾʲəmʲ
beirimid,,ˈbʲɛɾʲəmʲədʲ
beirir,,ˈbʲɛɾʲɪɾʲ
beiriú,Connacht,ˈbʲɛɾʲuː
beirt,,bʲɛɾˠtʲ
beirtear,,ˈbʲɛɾˠtʲəɾʲ
beithir,,ˈbʲɛhəɾʲ
beithígh,Connacht,ˈbʲɛhiː
beithíoch,Connacht,ˈbʲɛhiəx
beo,Munster; Connacht,bʲoː
beocha,,ˈbʲoːxə
beoir,Munster; Connacht,bʲoːɾʲ
beola,Connacht,ˈbʲoːlˠə
beorach,,ˈbʲoːɾˠəx
beoracha,,ˈbʲoːɾˠəxə
beár,,bʲaːɾˠ
bh,,"vʲ, w"
bhF,,"vʲ, w"
bhFionlainn,,ˈvʲɪnlˠən̠ʲ
bhFionlainnis,,ˈvʲɪn̪ˠl̪ˠən̠ʲɪʃ
bhFrainc,,vˠɾˠaɲc
bhFranc,,ˈvˠɾˠaŋk
bhacach,Connacht,ˈwakəx
bhain,,"wanʲ, wɪnʲ"
bhainc,Ulster; Connacht,waɲc
bhainne,Ulster; Connacht,ˈwan̠ʲə
bhaint,,"ˈwan̠ʲtʲ, ˈwɪn̠ʲtʲ"
bhairéad,Connacht,ˈwaɾʲeːd̪ˠ
bhaist,Ulster; Connacht,waʃtʲ
bhalla,,
bhan,Ulster; Connacht,"wanˠ, wan̪ˠ"
bhanc,Ulster; Connacht,waŋk
bharr,Connacht,wˠɑːɾˠ
bharúil,Connacht,ˈwaɾˠuːlʲ
bhasa,Connacht,ˈwɑsˠə
bhasa,Ulster; Connacht,ˈwasˠə
bhatar,Ulster; Connacht,ˈwat̪ˠəɾˠ
bheag,Munster; Connacht,vʲɞɡ
bheanna,,ˈvʲan̪ˠə
bhearr,Munster; Connacht,vʲɑːɾˠ
bheas,,vʲɛ(i)sˠ
bheatha,,ˈvʲahə
bheidh,Ulster; Connacht,vʲɛj
bheidís,,ˈvʲɛdʲiːʃ
bheifeá,,ˈvʲɛhɑː
bheimid,,ˈvʲɛmʲədʲ
bheinn,,vʲɛn̠ʲ
bheir,,vʲɛɾʲ
bheireann,,ˈvʲɛɾʲən̪ˠ
bheireas,,ˈvʲɛɾʲəs̪ˠ
bheirid,,ˈvʲɛɾʲədʲ
bheirim,Munster; Connacht,ˈvʲɛɾʲəmʲ
bheirimid,,ˈvʲɛɾʲəmʲədʲ
bheirir,,ˈvʲɛɾʲəɾʲ
bheirtear,,ˈvʲɛɾʲhəɾˠ
bheith,,vʲɛ(h)
bheo,Munster; Connacht,vʲoː
bhf,,"vʲ, w"
bhfaca,Connacht,ˈwɑkə
bhfaca,Ulster; Connacht,ˈwakə
bhfadhb,Ulster; Connacht,wəibˠ
bhfaide,,ˈwadʲə
bhfalla,,
bhfarraige,Ulster; Connacht,ˈwaɾˠəɟə
bhfarraigí,Connacht,ˈwaɾˠəɟiː
bhfeaca,,ˈvʲakə
bhfeadh,Connacht,vʲa
bhfear,,vʲaɾˠ
bhfearthainn,Ulster; Kerry; Cork; Connacht,ˈvʲaɾˠhən̠ʲ
bhfeice,,ˈvʲɛcɪ
bhfeiceanna,,ˈvʲɛcən̪ˠə
