,tags,ipa,word,region
1,Ulster,/l̪ˠɔsˠ/,las,Ulster
0,Ulster,/kal̪ˠ/,call,Ulster
0,,/ʃa/,sea,
0,,/ʃɪɾʲ/,sir,
0,,[d̪ˠɔʃ],dois,
0,,/bˠok/,boc,
1,,[bˠʌk],boc,
2,,[bˠɔk],boc,
0,Munster,/kɞɾˠ/,cor,Munster
1,Ulster,/kʌɾˠ/,cor,Ulster
0,,/kɔnˠ/,con,
0,Aran; Munster,/ˈkɑsˠə/,casa,Connacht; Munster
1,Connemara; Mayo; Ulster,/ˈkasˠə/,casa,Connacht; Connacht; Ulster
0,Munster,/ˈnʲoːn̪ˠ/,neon,Munster
1,Connacht; Ulster,/ˈn̠ʲoːnˠ/,neon,Connacht; Ulster
2,Connacht; Ulster,/ˈn̠ʲoːn̪ˠ/,neon,Connacht; Ulster
0,,/bˠʊsˠ/,bus,
1,Aran,/bˠɞsˠ/,bus,Connacht
0,,/d̪ˠoːɾˠd̪ˠ/,dord,
0,Munster,/sˠeːɾˠ/,saor,Munster
1,Connacht,/sˠiːɾˠ/,saor,Connacht
2,Ulster,/sˠiːɾˠ/,saor,Ulster
3,Ulster,/sˠɯːɾˠ/,saor,Ulster
0,,/n̪ˠə/,na,
0,,/ɛɾʲ/,ar,
0,,/ɡa/,ga,
1,Aran,/ˈɡɞhə/,ga,Connacht
2,Ulster,/ɡah/,ga,Ulster
0,,/t̪ˠaɾˠ/,tar,
0,,/h/,Th,
0,Munster,/aumˠ/,am,Munster
1,Galway,/ɑːmˠ/,am,Connacht
2,Galway,/amˠ/,am,Connacht
3,Mayo; Ulster,/amˠ/,am,Connacht; Ulster
0,,/əmˠ/,am,
0,,/w/,Bh,
1,,,Bh,
0,,/pʲɪʃ/,pis,
0,,/bʲiə/,bia,
0,Munster,/ɑxt̪ˠ/,acht,Munster
1,Connacht; Ulster,/axt̪ˠ/,acht,Connacht; Ulster
0,,/a/,ea,
1,,/ja/,ea,
0,Connacht; Munster,/ˈʃɪnʲə/,sine,Connacht; Munster
1,Ulster,/ˈʃɪn̠ʲə/,sine,Ulster
2,,,sine,
0,,/sˠalʲ/,sail,
0,,/fˠanˠ/,fan,
0,,/fˠalʲ/,fail,
0,,/bʲax/,beach,
0,,/ˈɔlˠə/,ola,
0,,/ʃiː/,sí,
1,,,sí,
0,,[ˈal̪ˠ.t̪ˠəɾˠ],altar,
0,Aran; Munster,/ɑx/,ach,Connacht; Munster
1,Cois-Fharraige,/ax/,ach,Connacht
2,Cois-Fharraige,[aːx],ach,Connacht
3,Mayo,/ax/,ach,Connacht
4,Ulster,/ax/,ach,Ulster
5,Ulster,/ah/,ach,Ulster
6,,,ach,
0,,/aɾˠk/,arc,
0,,/ˈkɔbˠɾˠə/,cobra,
0,,[fˠaɾʲ],fair,
0,,/tʲeː/,té,
0,,/kɔsˠ/,cos,
1,Munster,/kɔsˠ/,cos,Munster
2,Munster,/kɞsˠ/,cos,Munster
0,,/ˈd̪ˠɾˠamˠə/,drama,
0,,/d̪ˠənˠ/,don,
1,Galway,/ɡənˠ/,don,Connacht
0,,/d̪ˠɔnˠ/,don,
1,Ulster,/d̪ˠʌnˠ/,don,Ulster
0,,/ˈl̠ʲɪtʲə/,lite,
0,,/ʃasˠ/,seas,
1,Cois-Fharraige,/ʃæsˠ/,seas,Connacht
0,Connacht; Munster,/l̪ˠɔɡ/,log,Connacht; Munster
1,Ulster,/l̪ˠʌɡ/,log,Ulster
2,,,log,
3,,,log,
0,,/l̪ˠʌɡ/,lug,
1,,,lug,
2,,,lug,
0,,/ɾˠɔsˠ/,ros,
0,Connacht; Munster,/ˈʊɾˠsˠə/,ursa,Connacht; Munster
1,Ulster,/ˈʌɾˠsˠə/,ursa,Ulster
0,,/lʲoː/,leo,
1,Galway,/lʲoːbˠ/,leo,Connacht
2,Ulster,/ˈlʲɔːfˠə/,leo,Ulster
0,Munster,/lʲoː/,leo,Munster
1,Connacht,/l̠ʲoː/,leo,Connacht
2,Ulster,/l̠ʲɔː/,leo,Ulster
0,,[ˈdʲɪnʲ],dein,
0,,/n̪ˠax/,nach,
0,,/bʲɛd̪ˠ/,bead,
0,,/ɡaɾˠ/,gar,
1,Aran,/ɡɑ(ː)ɾˠ/,gar,Connacht
0,,[fˠɾˠɔɡ],frog,
0,Munster,/t̪ˠoumˠ/,tom,Munster
1,Galway,/t̪ˠuːmˠ/,tom,Connacht
2,Mayo,/t̪ˠʊmˠ/,tom,Connacht
3,Ulster,/t̪ˠʌmˠ/,tom,Ulster
0,Munster,/n̪ˠõːsˠ/,nós,Munster
1,Connacht,/n̪ˠuːsˠ/,nós,Connacht
2,Ulster,/n̪ˠõːsˠ/,nós,Ulster
0,,/kɑɾˠt̪ˠ/,cart,
0,,/ˈkan̪ˠt̪ˠəɾˠ/,cantar,
0,,/ˈpˠlˠʊmˠə/,pluma,
0,,/t̪ˠɔɾˠ/,tor,
1,Munster,/t̪ˠʌɾˠ/,tor,Munster
0,,/dʲɛnˠ/,den,
1,,/dʲənˠ/,den,
2,,/ɡənˠ/,den,
0,Ulster,/ˈbˠʌsˠ/,bos,Ulster
0,,/d̪ˠɔmˠ/,dom,
1,unstressed,/d̪ˠəmˠ/,dom,unstressed
2,Cois-Fharraige,/d̪ˠʊmˠ/,dom,Connacht
0,,/d̪ˠɔmˠ/,dom,
0,Connacht; Munster,/mˠɑːsˠ/,más,Connacht; Munster
1,Connacht; Munster,/mˠɑːʃ/,más,Connacht; Munster
2,Ulster,/mˠaːsˠ/,más,Ulster
3,Ulster,/mˠaːʃ/,más,Ulster
0,Connacht; Munster,/mˠɑːsˠ/,más,Connacht; Munster
1,Ulster,/mˠaːsˠ/,más,Ulster
0,,/kɾˠac/,craic,
0,,/d̪ˠɪtʲ/,duit,
1,Munster,/d̪ˠɞtʲ/,duit,Munster
0,,/bˠoːɾˠd̪ˠ/,bord,
1,Aran,/bˠɑuɾˠd̪ˠ/,bord,Connacht
2,Connemara,/bˠəuɾˠd̪ˠ/,bord,Connacht
0,Munster,/kl̪ˠɔɡ/,clog,Munster
1,Connacht,/klˠoɡ/,clog,Connacht
2,Ulster,/klˠɞɡ/,clog,Ulster
0,,/dʲɪ/,di,
1,Aran; also,/dʲiː/,di,Connacht; also
2,Cois-Fharraige,/d̪ˠiː/,di,Connacht
0,,/fʲuː/,fiú,
0,,/ŋ/,ng,
1,,,ng,
2,,,ng,
3,,,ng,
0,,/d̪ˠɔsˠ/,dos,
1,Ulster,/d̪ˠʌsˠ/,dos,Ulster
0,,[ˈkɔd̪ˠə],coda,
0,Connacht; Munster,/ˈɔl̪ˠə/,olla,Connacht; Munster
1,Ulster,/ˈʌl̪ˠə/,olla,Ulster
0,Munster,/ˈɑn̪ˠ/,an-,Munster
1,Aran,/ˈɑːn/,an-,Connacht
2,Connemara; Ulster,/ˈan̪ˠ/,an-,Connacht; Ulster
0,Munster,/ˈɑn̪ˠ/,an-,Munster
1,Aran,/ˈɑn/,an-,Connacht
2,Connemara; Ulster,/ˈan̪ˠ/,an-,Connacht; Ulster
0,,/sˠt̪ˠɪc/,stoic,
0,,/koːɾˠn̪ˠ/,corn,
0,Ulster,/t̪ˠɔtʲ/,toit,Ulster
0,Ulster,/kaːɾˠ/,cár,Ulster
1,,,cár,
0,,/ˈpˠasˠt̪ˠə/,pasta,
0,Munster,/eːɾˠ/,aer,Munster
1,Connacht,/eːɾˠ/,aer,Connacht
2,Ulster,/eːɾˠ/,aer,Ulster
3,Ulster,[ɛːɾˠ],aer,Ulster
0,,/mˠaɾˠtˠ/,mart,
0,,/kɑbˠ/,cab,
1,,/kabˠ/,cab,
2,Cois-Fharraige,[kaːb],cab,Connacht
0,Munster,/sˠɑinʲtʲ/,saint,Munster
1,Ulster,/sˠɪn̠ʲtʲ/,saint,Ulster
0,Connacht; Munster,/bˠun̪ˠ/,bun,Connacht; Munster
1,Aran,/bˠun/,bun,Connacht
2,Aran,/bˠɞn/,bun,Connacht
3,Ulster,/bˠʌnˠ/,bun,Ulster
4,Ulster,/bˠʌn̪ˠ/,bun,Ulster
0,,/ˈsˠmˠʊt̪ˠ/,smut,
0,,/fˠɾˠat̪ˠ/,frat,
0,,/ax/,each,
0,Aran,/auɾˠd̪ˠ/,ord,Connacht
1,Ulster,/ɔːɾˠd̪ˠ/,ord,Ulster
0,,/kad̪ˠ/,cad,
1,,/kəd̪ˠ/,cad,
0,Aran; Munster,/fˠɑd̪ˠ/,fad,Connacht; Munster
1,Connemara; Mayo; Ulster,/fˠad̪ˠ/,fad,Connacht; Connacht; Ulster
0,,/mˠak/,mac,
1,,/mˠɑk/,mac,
0,,/dʲɛt̪ˠ/,det,
0,Ulster,/ʃcɨ̞nˠ/,scion,Ulster
1,Ulster,/ʃcɨ̞n̪ˠ/,scion,Ulster
0,,/ˈfʲɪnʲə/,fine,
0,,/ˈfˠaɾʲə/,faire,
1,Ulster,/ˈfˠæɾʲə/,faire,Ulster
0,Munster,/ˈaɾʲə/,aire,Munster
1,Munster,/ˈɑɾʲə/,aire,Munster
2,Connacht,/ˈæːɾʲə/,aire,Connacht
3,Connacht,/ˈaːɾʲə/,aire,Connacht
4,Connacht,/ˈɑːɾʲə/,aire,Connacht
5,Ulster,/ˈæɾʲə/,aire,Ulster
0,,/lʲɛ/,le,
0,Connacht; Munster,/bʲoː/,beo,Connacht; Munster
1,Ulster,/bʲɔː/,beo,Ulster
0,,/ɾˠɔk/,roc,
0,,/sˠak/,sac,
1,Cois-Fharraige,[sˠaːk],sac,Connacht
0,,,nigh,
1,Connacht; Ulster; imperative,/n̠ʲiː/,nigh,Connacht; Ulster; imperative
2,Connacht; Ulster; analytic; indicative; past,/nʲiː/,nigh,Connacht; Ulster; analytic; indicative; past
0,,/n̠ʲiə/,nia,
0,,[d̪ˠ],d',
1,,[dʲ],d',
2,Ulster; colloquial,/ə/,d',Ulster; colloquial
3,Ulster; colloquial,/ə.ɣ-/,d',Ulster; colloquial
4,Ulster; colloquial,/ə.j-/,d',Ulster; colloquial
0,,[bʲɾʲiən̪ˠ],Brian,
0,Munster,/bʲan̪ˠ/,bean,Munster
1,Aran,/bʲæn/,bean,Connacht
2,Cois-Fharraige,/bʲæːn̪ˠ/,bean,Connacht
3,Mayo; Ulster,/bʲanˠ/,bean,Connacht; Ulster
4,Mayo; Ulster,/bʲan̪ˠ/,bean,Connacht; Ulster
0,,/d̪ˠɔt̪ˠ/,dot,
0,Aran; Munster,/ˈpˠɑkə/,paca,Connacht; Munster
1,Cois-Fharraige; Mayo; Ulster,/ˈpˠakə/,paca,Connacht; Connacht; Ulster
0,,/ˈn̪ˠɔɾˠ(ə)mˠəlˠ/,normal,
0,,/ˈʃal̪ˠ/,seal,
1,,/ˈʃalˠ/,seal,
0,,[l̪ˠɪnˠ],loin,
0,,/ˈskaɾˠ/,scar,
0,Connacht; Munster,/pˠʊsˠ/,pus,Connacht; Munster
1,Ulster,/pˠʌsˠ/,pus,Ulster
0,,/ɪd̪ˠ/,id,
0,Connacht; Munster,/tʲoː/,teo,Connacht; Munster
1,Ulster,/tʲɔː/,teo,Ulster
0,,/ɡɑd̪ˠ/,gad,
1,,/ɡad̪ˠ/,gad,
2,Cois-Fharraige,[ɡaːd̪ˠ],gad,Connacht
0,,[kɔl̪ˠ],col,
0,Munster,/ɡeːl̪ˠ/,gaol,Munster
1,Munster,[ɡëːə̯l̪ˠ],gaol,Munster
2,Connacht,/ɡiːlˠ/,gaol,Connacht
3,Ulster,/ɡiːlˠ/,gaol,Ulster
4,Ulster,/ɡɯːlˠ/,gaol,Ulster
0,Munster,/t̪ˠoːl̪ˠ/,toll,Munster
1,Galway,/t̪ˠəul̪ˠ/,toll,Connacht
2,Ulster,/t̪ˠʌl̪ˠ/,toll,Ulster
0,Connacht; Munster,/bˠɑːɾˠd̪ˠ/,bard,Connacht; Munster
1,Ulster,/bˠæːɾˠd̪ˠ/,bard,Ulster
0,,/ˈɡeːlʲɟɪ/,Gaeilge,
1,Munster,/ˈɡeːl̪ˠənʲ/,Gaeilge,Munster
2,Munster,[ˈɡɰeːl̪ˠɪnʲ],Gaeilge,Munster
3,Munster,[ˈɡɰeːl̪ˠɪɲ],Gaeilge,Munster
4,Galway,/ˈɡeːlʲɟɪ/,Gaeilge,Connacht
5,Mayo; Ulster,/ˈɡeːlʲɪc/,Gaeilge,Connacht; Ulster
0,,/ˈɡeːlɪɲ/,Gaedhlaing,
0,Cork; Waterford,/ˈɡeːl̪ˠɪɲ/,Gaolainn,Munster; Munster
1,Kerry,/ˈɡeːl̪ˠɪnʲ/,Gaolainn,Munster
0,,/ˈɡeːlʲɟə/,Gaedhilge,
0,,/ˈpˠʌn̪ˠt̪ˠə/,punta,
0,,/t̪ˠ/,t',
1,,/tʲ/,t',
0,,/l̪ˠɑɡ/,lag,
1,,/l̪ˠaɡ/,lag,
2,,[l̪ˠaːɡ],lag,
3,,/l̪ˠʌɡ/,lag,
4,,,lag,
