tags,ipa,word,tags_
Munster Irish,/bˠɾˠiːɲ/,broinn,
Connacht Irish,/bˠɾˠiːn̠ʲ/,broinn,
Ulster Irish,/bˠɾˠɨ̞n̠ʲ/,broinn,
Connacht Irish,/ˈbʲaɾˠt̪ˠəx/,beartach,
Ulster Irish,/ˈbʲaɾˠt̪ˠa(x)/,beartach,
,/ˈt̪ˠɑkə/,taca,
,/ˈt̪ˠakə/,taca,
,/sˠt̪ˠɑːɾˠ/,starr,
,/sˠt̪ˠaːɾˠ/,starr,
Connacht Irish; Munster Irish,/sˠɑː/,sá,
Ulster Irish,/ˈsˠaːhu/,sá,
Munster Irish,/ˈcɛlʲtʲəx/,Ceilteach,
Connacht Irish,/ˈcɛl̠ʲtʲəx/,Ceilteach,
Ulster Irish,/ˈcɛl̠ʲtʲa(x)/,Ceilteach,
,/ˈhal̪ˠə/,halla,
,/ɟasˠ/,geas,
,/l̠ʲiə/,lia,
,/lʲiə/,lia,
Munster Irish,/lʲiəɡ/,lia,
Ulster Irish,/l̠ʲəi/,lia,
Ulster Irish,[l̠ʲei],lia,
Munster Irish,/ˈahəɾʲəxəsˠ/,aithreachas,
Ulster Irish,/ˈæhɾʲaxəsˠ/,aithreachas,
Connacht Irish,/ˈhaɾˠəʃ/,thairis,
Munster Irish,/t̪ˠɾˠoumˠ/,trom,
Munster Irish,/t̪ˠɾˠɑumˠ/,trom,
Connacht Irish,/t̪ˠɾˠuːmˠ/,trom,
Connacht Irish,/t̪ˠɾˠʊmˠ/,trom,
Ulster Irish,/t̪ˠɾˠʌmˠ/,trom,
Connacht Irish; Munster Irish,/ˈɡɑɾˠəvˠ/,garbh,
Connacht Irish,/ˈɡaɾˠəvˠ/,garbh,
Connacht Irish; Ulster Irish,/ˈɡaɾˠuː/,garbh,
Munster Irish,/ˈkɔɾˠhəmˠ/,cothrom,
Ulster Irish,/ˈkɔhɾˠəmˠ/,cothrom,
,/ˈkɑɾˠədʲ/,caraid,Connacht Irish; Ulster Irish
,/ˈkaɾˠədʲ/,caraid,Connacht Irish; Ulster Irish
Connacht Irish,[ˈkaːɾˠədʲ],caraid,Connacht Irish; Ulster Irish
Munster Irish,/ˈaɡəl̪ˠəʃ/,eaglais,
Munster Irish,/ˈɑɡəl̪ˠəʃ/,eaglais,
Connacht Irish,/ˈaːɡlˠəʃ/,eaglais,
Connacht Irish,/ˈɑːɡl̯ˠəʃ/,eaglais,
Connacht Irish,/ˈaɡlˠəʃ/,eaglais,
Ulster Irish,/ˈɨɡlˠəʃ/,eaglais,
Ulster Irish,/ˈʌɡlˠəʃ/,eaglais,
,/ˈsˠalˠən̠ʲ/,salainn,
,/ˈsˠal̪ˠən̠ʲ/,salainn,
Munster Irish,/ˈbˠɾˠɑun̪ˠd̪ˠə/,branda,
Connacht Irish; Ulster Irish,/ˈbˠɾˠan̪ˠd̪ˠə/,branda,
Connacht Irish,/ˈbˠɾˠæn̪ˠd̪ˠə/,branda,
,/mʲasˠ/,meas,
Connacht Irish,/mʲæːsˠ/,meas,
Connacht Irish,/ˈaɡəd̪ˠ/,agad,Connacht Irish; Ulster Irish
Connacht Irish,/ˈʊɡəd̪ˠ/,agad,Connacht Irish; Ulster Irish
Connacht Irish,/əˈɡʊd̪ˠ/,agad,Connacht Irish; Ulster Irish
Ulster Irish,/əɡəd̪ˠ/,agad,Connacht Irish; Ulster Irish
,/ˈacɪ/,aice,
,/ˈɛcɪ/,aice,
,/iəd̪ˠ/,iad,
,/ˈdʲɪʃə/,dise,
,/ˈsɔɾˠəxə/,Sorcha,
,/ˈbˠuːrˠl̪ˠə/,burla,
,/fʲɛʃ/,feis,
Connacht Irish; Munster Irish,[ˈkɑsˠt̪ˠə],casta,
Connacht Irish; Connacht Irish; Ulster Irish,[ˈkasˠt̪ˠə],casta,
Munster Irish,/ɡɪdʲ/,guid,Munster Irish
Munster Irish,/kuən̪ˠ/,cuan,
Connacht Irish; Ulster Irish,/kuənˠ/,cuan,
Connacht Irish; Ulster Irish,/kuːnˠ/,cuan,
Connacht Irish; Ulster Irish,/kuən̪ˠ/,cuan,
Connacht Irish; Ulster Irish,/kuːn̪ˠ/,cuan,
,/ˈɑn̪ˠə/,ana-,
,/ˈaləbˠənˠ/,Alban,
,/nə ˈhaləbˠənˠ/,Alban,
,/ˈal̪ˠəsˠt̪ˠəɾˠ/,Alastar,
,[ˈabˠəkəsˠ],abacas,
,/ˈcɪʃtʲə/,ciste,
Connacht Irish; Munster Irish,/bˠoː/,bó,
Ulster Irish,/bˠɔː/,bó,
,/ˈkɑhəɾʲ/,cathair,
,/ˈkahəɾʲ/,cathair,
Connacht Irish,/kaɾʲ/,cathair,
Connacht Irish,[kaːɾʲ],cathair,
Ulster Irish,/ˈkahæɾʲ/,cathair,
Connacht Irish; Munster Irish,/ˈaxə/,achadh,
Connacht Irish,/ˈaxuː/,achadh,
Ulster Irish,/ˈaxu/,achadh,
,/mˠaɾʲ/,mair,
Ulster Irish,/mˠæɾʲ/,mair,
Ulster Irish,/mˠɛɾʲ/,mair,
Munster Irish; Munster Irish; Munster Irish,/kn̪ˠuk/,cnoc,
Munster Irish,/kn̪ˠɞk/,cnoc,
Munster Irish; Munster Irish,/kəˈn̪ˠuk/,cnoc,
Connacht Irish,/knɞk/,cnoc,
Connacht Irish,/knok/,cnoc,
Connacht Irish,/knuk/,cnoc,
Connacht Irish,/kɾˠɞk/,cnoc,
Connacht Irish,/kɾˠok/,cnoc,
Connacht Irish,/kɾˠuk/,cnoc,
Ulster Irish,/kɾˠʌk/,cnoc,
,/n̠ʲiː/,ní,
,/ˈpʲiənˠə/,piana,
Ulster Irish,/ˈkɔlˠəpˠə/,colpa,
Ulster Irish,/ˈkɔl̪ˠəpˠə/,colpa,
,/bʲeː/,bé,
,[heː],hé,
Ulster Irish,/cɾʲɨ̞ɡ/,creag,
,/ˈkopˠəɾˠ/,copar,
Connacht Irish; Munster Irish,/ˈkiːɾˠə/,caora,
Ulster Irish,/ˈkiːɾˠə/,caora,
Ulster Irish,/ˈkɯːɾˠə/,caora,
Munster Irish,/ˈkeːɾˠə/,caora,
Connacht Irish,/ˈkiːɾˠə/,caora,
,[ˈabˠɾˠəsˠ],abras,Munster Irish
,[ˈaɾˠ(ə)mˠəsˠ],armas,
Connacht Irish; Munster Irish,/ˈbˠɑt̪ˠə/,bata,
Connacht Irish; Ulster Irish,/ˈbˠat̪ˠə/,bata,
,[ˈkan̪ˠt̪ˠə],canta,
,/ˈkɑːɾˠd̪ˠə/,carda,
,/ˈkaːɾˠd̪ˠə/,carda,
Munster Irish,[ˈkɑsˠəd̪ˠ],casad,Munster Irish
Connacht Irish; Munster Irish,/ˈkɑt̪ˠə/,cata,
Connacht Irish; Ulster Irish,/ˈkat̪ˠə/,cata,
Connacht Irish,/ˈkʊt̪ˠə/,cata,
,/ˈbʲɪlʲə/,bille,
,/ˈdʲɛʃən̪ˠ/,desean,
,/ˈdʲɛʃənˠ/,desean,
,/ˈfˠɔɾˠəmˠəd̪ˠ/,formad,
,/ˈɡasˠt̪ˠə/,gasta,
,[kaʃ],cais,
,[ˈpʲɪʃə],pise,
,/ˈpʲɪtʲə/,pite,
Munster Irish,/kl̪ˠiəvˠ/,claíomh,
Connacht Irish,/ˈklˠavʲə/,claíomh,
Connacht Irish,/ˈklˠãvʲə/,claíomh,
Connacht Irish; Connacht Irish,[ˈkl̪ˠaːvʲə],claíomh,
Ulster Irish,/ˈclʲẽːjəvʲ/,claíomh,
Ulster Irish,/ˈklˠɛːfʲ/,claíomh,
Ulster Irish,/ˈklˠɛ̃ːvʲə/ ~ /ˈklˠɛ̃ːfʲə/,claíomh,
Ulster Irish,/ˈklˠɛː(u̯)vʲ/,claíomh,
Ulster Irish,/ˈkl̪ˠeːvʲ/,claíomh,
,/ˈaːnʲə/,Áine,
,/fʲɪ/,fiodh,
Munster Irish,/ɾˠou/,rabhadh,
Ulster Irish,/ˈɾˠoːwə/,rabhadh,
Ulster Irish,/ɾˠoːu/,rabhadh,
Munster Irish,/ˈɾˠɑɪ(ə)ɾˠk/,radharc,
Ulster Irish,/ɾˠeːɾˠk/,radharc,
Ulster Irish,/ɾˠɤːɾˠk/,radharc,
,/ˈsˠiːɾˠʃə/,saoirse,
,/d̪ˠuən̪ˠ/,duan,
,/d̪ˠuənˠ/,duan,
Connacht Irish,/fˠɾˠeː/,fria,
,/l̪ˠɑː bʲɾʲɛhə mˠa ˈaɡət̪ˠ/,lá breithe maith agat,
Connacht Irish; Munster Irish,/pˠɑː/,pá,
Ulster Irish,/pˠæː/,pá,
,/ˈmˠʊkə/,muca,
,/ˈʊmˠət̪ˠ/,umat,
Connacht Irish; Munster Irish,/bˠɑːɾˠ/,barr,
Ulster Irish,/bˠaːɾˠ/,barr,
,/l̪ˠiːʃ/,Laois,
,/aʃ/,ais,
Connacht Irish,/æʃ/,ais,
Ulster Irish,/æʃ/,ais,
Ulster Irish,/ɛʃ/,ais,
Munster Irish,/l̪ˠeːx/,laoch,
Connacht Irish,/l̪ˠiːx/,laoch,
Ulster Irish,/l̪ˠiːx/,laoch,
Ulster Irish,/l̪ˠɯːx/,laoch,
,/ˈbʲɾʲɪʃə/,brise,
Connacht Irish; Munster Irish,/ˈmˠɔlˠə/,mola,
Ulster Irish,/ˈmˠʌlˠə/,mola,
Connacht Irish; Munster Irish,/d̪ˠɑːlʲ ˈeːɾʲən̪ˠ/,Dáil Éireann,
Ulster Irish,/d̪ˠaːlʲ ˈiːɾʲən̪ˠ/,Dáil Éireann,
,/ˈkrˠɔs̪ˠt̪ˠə/,crosta,
,/ˈtʲɪɟɪ/,tige,Ulster Irish
,/ˈcɪmʲə/,cime,
Munster Irish,/bˠoːhəˈɾʲiːnʲ/,bóithrín,
Connacht Irish,/ˈbˠoːhɾʲiːnʲ/,bóithrín,
Ulster Irish,/ˈbˠɔːhɾʲinʲ/,bóithrín,
,/n̪ˠɔxt̪ˠ/,nocht,
,/ʃax/,seach,
,/ˈɾˠɪn̠ʲə/,rinne,
Connacht Irish; Munster Irish,/ʃɪlʲ/,sil,
Ulster Irish,/ʃɨ̞lʲ/,sil,
Connacht Irish; Munster Irish,/ˌbʲlʲɑː ˈclʲiə/,Baile Átha Cliath,
Connacht Irish,/bˠlɑˈkliː/,Baile Átha Cliath,
Ulster Irish,/ˌbʲlʲaː ˈclʲiə/,Baile Átha Cliath,
Connacht Irish; Munster Irish,/oːɾˠ/,ór,
Ulster Irish,/ɔːɾˠ/,ór,
Munster Irish,/fˠl̪ˠɑh/,flaith,
Connacht Irish; Ulster Irish,/fˠlˠa(h)/,flaith,
Connacht Irish; Ulster Irish,/fˠl̪ˠa(h)/,flaith,
,/çiː/,chí,Munster Irish
Munster Irish,/kuːˈɑːn̪ˠ/,cuán,
Connacht Irish,/ˈkuː.ɑːnˠ/,cuán,
Ulster Irish,/ˈkuː.ænˠ/,cuán,
,[ceːnˠ],cén,
Connacht Irish; Munster Irish,/d̪ˠɑː/,dá,
Ulster Irish,/d̪ˠaː/,dá,
,/d̪ˠuːnˠ/,dún,
Connacht Irish; Munster Irish,/fˠɑːn̪ˠ/,fán,
Ulster Irish,/fˠæːn̪ˠ/,fán,
Munster Irish,/fʲeːn̪ˠ/,fén,Munster Irish
,/ɡiː/,guí,
Connacht Irish,/ˈɡɪvʲə/,guí,
Ulster Irish,/ɡiə/,guí,
Connacht Irish; Munster Irish,/ɡɑː/,gá,
Ulster Irish,/ɡaː/,gá,
,/ɟeː/,gé,
Connacht Irish; Munster Irish,/l̪ˠɑː/,lá,
Ulster Irish,/l̪ˠaː/,lá,
Connacht Irish,/ˈlʲeːiː/,léi,
Connacht Irish,/ˈlʲeːhə/,léi,
Connacht Irish,/lʲeː/,léi,
,/l̠ʲiː/,lí,
Connacht Irish; Munster Irish,/l̠ʲiː/,lí,
Ulster Irish,/l̠ʲiə/,lí,
Munster Irish,/lʲuː/,liú,
Connacht Irish; Ulster Irish,/l̠ʲuː/,liú,
Connacht Irish; Munster Irish,/mˠɑː/,má,
Ulster Irish,/mˠaː/,má,
,/mʲiːnʲ/,mín,
Munster Irish,/ˈʃiːn̠ʲʃəɾʲ/,sinsir,
Connacht Irish; Ulster Irish,/ˈʃɪn̠ʲʃəɾʲ/,sinsir,
Connacht Irish,[ˈɾˠuː.ɑːnˠ],ruán,
,/ɾˠeː/,ré,
,/ɾˠuː/,rú,
,/ɾˠuːn̪ˠ/,rún,
,/ɾˠuːnˠ/,rún,
Connacht Irish; Munster Irish,/hɑː/,shá,
Ulster Irish,/ˈhaːhu/,shá,
,/sˠuː/,sú,
,/t̪ˠiː/,tuí,
Ulster Irish,/t̪ˠiə/,tuí,
Connacht Irish; Munster Irish,/ˈcɾʲɛdʲəvˠ/,creideamh,
Connacht Irish,/ˈcɾʲɛdʲuː/,creideamh,
Ulster Irish,/ˈcɾʲɛdʲu/,creideamh,
Munster Irish,/ˈɑhəɾʲ/,athair,
Munster Irish,/ˈahəɾʲ/,athair,
Connacht Irish,/ˈæhəɾʲ/,athair,
Connacht Irish,/æɾʲ/,athair,
Connacht Irish,[æːɾʲ],athair,
Connacht Irish,/ˈahəɾʲ/,athair,
,/ˈahæɾʲ/,athair,
,/ˈæhæɾʲ/,athair,
,/ˈahəɾˠ/,athair,
,/ˈɛhəɾˠ/,athair,
Munster Irish,/ˈmˠɑːhəɾʲ/,máthair,
Munster Irish,/ˈmˠɑ̃ːhəɾʲ/,máthair,
Connacht Irish,/ˈmˠɑːhəɾʲ/,máthair,
Connacht Irish,/ˈmˠãːhəɾʲ/,máthair,
Connacht Irish; Connacht Irish,/ˈmˠɑːɾʲ/,máthair,
Ulster Irish,/ˈmˠɑ̃həɾʲ/,máthair,
Ulster Irish,/ˈmˠɑhəɾʲ/,máthair,
Ulster Irish,/ˈmˠahæɾʲ/,máthair,
Ulster Irish,/ˈmˠɛhəɾʲ/,máthair,
Ulster Irish,/ˈmˠʌhəɾʲ/ ~ /ˈmˠihəɾʲ/,máthair,
Munster Irish; Munster Irish; Munster Irish,/ɪˈnʲiːn̪ˠ/,iníon,
Munster Irish; Munster Irish,/nʲiən̪ˠ/,iníon,
Connacht Irish,/ˈinʲiːnʲ/,iníon,
Connacht Irish,/nʲiːnˠ/,iníon,
Ulster Irish,/n̠ʲiːn̪ˠ/,iníon,
Ulster Irish,/n̠ʲiənˠ/,iníon,
Ulster Irish,/n̠ʲiən̪ˠ/,iníon,
Munster Irish,/ɟəˈl̪ˠɑx/,gealach,
Connacht Irish,/ˈɟalˠəx/,gealach,
Connacht Irish,/ˈɟal̪ˠəx/,gealach,
Connacht Irish,/ˈɟæl̪ˠəx/,gealach,
Ulster Irish,/ˈɟalˠa(x)/,gealach,
Ulster Irish,/ˈɟal̪ˠa(x)/,gealach,
Connacht Irish,[ˈafˠɪɾʲc],amhairc,
Munster Irish,/mʲiɑ̯n̪ˠ/,mian,
Ulster Irish,/mʲiənˠ/,mian,
Ulster Irish,/mʲiən̪ˠ/,mian,
,/lʲɛʃ/,leis,
Munster Irish,/lʲɛʃ/,leis,
Connacht Irish; Ulster Irish,/l̠ʲɛʃ/,leis,
Munster Irish,/mˠʊx/,moch,
Munster Irish,[mˠʊ̃x],moch,
Connacht Irish,/mˠɔx/,moch,
Ulster Irish,/mˠʌx/,moch,
,/t̪ˠɔsˠt̪ˠ/,tost,
,/t̪ˠɞsˠt̪ˠ/,tost,
Connacht Irish; Munster Irish,[ˈɡɑɾˠə],gara,
Connacht Irish; Connacht Irish; Ulster Irish,[ˈɡaɾˠə],gara,
Munster Irish,/kɾˠeːsˠ/,craos,
Connacht Irish,/kɾˠiːsˠ/,craos,
Ulster Irish,/kɾˠiːsˠ/,craos,
Ulster Irish,/kɾˠɯːsˠ/,craos,
,/ˈfʲaɾˠəɡ/,fearg,
Connacht Irish,/ˈfʲaɾˠəɡ/,fearg,
Connacht Irish,/ˈfʲæɾˠəɡ/,fearg,
Connacht Irish,/ˈfʲæːɾˠəɡ/,fearg,
,/uəl̠ʲ/,uaill,
,/bˠiːʃ/,baois,
,/cɾʲax/,creach,
Munster Irish; Connacht Irish; Munster Irish,/ˈtʲaŋə/,teanga,
Connacht Irish; Munster Irish,/ˈtʲaŋɡə/,teanga,
Connacht Irish,/ˈtʲæːŋɡə/,teanga,
Ulster Irish,/ˈtʲaŋiː/,teanga,
,/w/,Mh,
Munster Irish,/cɑun̪ˠ/,ceann,
Connacht Irish,/cɑːn̪ˠ/,ceann,
Connacht Irish,/can̪ˠ/,ceann,
Ulster Irish,/cɨ̞n̪ˠ/,ceann,
Munster Irish,/bˠou/,bogha,
Connacht Irish,/bˠau/,bogha,
Ulster Irish,/bˠoː/,bogha,
Munster Irish,/ˈt̪ˠɑɾˠəvˠ/,Tarbh,
Connacht Irish,/ˈt̪ˠaɾˠuː/,Tarbh,
Ulster Irish,/ˈt̪ˠaɾˠu/,Tarbh,
,/ˈʃʊwaːn̪ˠ/,Siobhán,
Munster Irish,/ʃəˈnʲeːd̪ˠ/,Sinéad,
Connacht Irish,/ˈʃɪnʲeːd̪ˠ/,Sinéad,
Ulster Irish,/ˈʃɪnʲed̪ˠ/,Sinéad,
Ulster Irish,/ˈʃɪnʲad̪ˠ/,Sinéad,
,/fʲɪn̪ˠˈuːəlˠə/,Fionnghuala,
,/ˈiːfʲə/,Aoife,
Connacht Irish; Munster Irish,/ˈmˠɑːɾʲə/,Máire,
Ulster Irish,/ˈmˠaːɾʲə/,Máire,
Munster Irish,/mˠɑːˈɾʲiːnʲ/,Máirín,
Connacht Irish,/ˈmˠɑːɾʲiːnʲ/,Máirín,
Ulster Irish,/ˈmˠæːɾʲinʲ/,Máirín,
,/bʲɾʲiːdʲ/,Bríd,
Munster Irish,/ɾˠoːˈn̪ˠɑːn̪ˠ/,Rónán,
Connacht Irish,/ˈɾˠoːnˠɑːnˠ/,Rónán,
Ulster Irish,/ˈɾˠoːnˠanˠ/,Rónán,
Munster Irish,/fʲaˈɾˠiːsˠ/,Fearghas,
Connacht Irish,/ˈfʲæːɾˠiːsˠ/,Fearghas,
Ulster Irish,/ˈfʲaɾˠəɡəsˠ/,Fearghas,
,/eː/,Aodh,
,/iː/,Aodh,
,/ciəɾˠ/,ciar,
Munster Irish,/kaˈtʲɾʲiːn̪ˠə/,Caitríona,
Connacht Irish; Ulster Irish,/ˈkatʲɾʲiːnˠə/,Caitríona,
Connacht Irish; Ulster Irish,/ˈkatʲɾʲiːn̪ˠə/,Caitríona,
Munster Irish,[katʲˈlʲiːnʲ],Caitlín,
Connacht Irish,[ˈkatʲlʲiːnʲ],Caitlín,
,/ˈɛnʲə/,Eithne,
,/ˈɛhnʲə/,Eithne,
,/fʲuːnɣal/,Fionnghall,
,/ˈɡuəl̪ˠən̪ˠ/,gualann,
,/ˈɡuəlˠən̪ˠ/,gualann,
Munster Irish,/kəˈlʲax/,cailleach,
Connacht Irish,/ˈkal̠ʲəx/,cailleach,
Ulster Irish,/ˈkæl̠ʲa(x)/,cailleach,
,/ɔl̪ˠk/,olc,
,/ol̪ˠk/,olc,
,/ɔlˠk/,olc,
Connacht Irish,/ˈolˠək/,olc,
Ulster Irish,/ˈʌn̪ˠɾˠɪcɪ/,ionraic,
Munster Irish,/ˈcəunˠt̪ˠəx/,ciontach,
Munster Irish,/ˈcuːn̪ˠt̪ˠəx/,ciontach,
Ulster Irish,/ˈcɨ̞n̪ˠt̪ˠa(x)/,ciontach,
,/d̪ˠɔ/,do-,
Munster Irish,/ˈlʲɑi(ə)sˠ/,leigheas,
Munster Irish,/ˈlʲəisˠ/,leigheas,
Connacht Irish,/l̠ʲəisˠ/,leigheas,
Ulster Irish,/l̠ʲeːsˠ/,leigheas,
Ulster Irish,[l̠ʲɛə̯sˠ],leigheas,
Munster Irish,/dʲəun̪ˠ/,deamhan,
Connacht Irish,/dʲəunˠ/,deamhan,
Connacht Irish,/dʲəun̪ˠ/,deamhan,
Ulster Irish,/dʲoːnˠ/,deamhan,
Ulster Irish,/dʲoːn̪ˠ/,deamhan,
Munster Irish,/ˈɾˠoːn̪ˠ/,rón,
Connacht Irish,/ˈɾˠuːnˠ/,rón,
Connacht Irish,/ˈɾˠuːn̪ˠ/,rón,
Ulster Irish,/ˈɾˠõːnˠ/,rón,
Ulster Irish,/ˈɾˠõːn̪ˠ/,rón,
Munster Irish,/ˈn̪ˠɑhəɾʲ/,nathair,
Connacht Irish,/ˈn̪ˠæhəɾʲ/,nathair,
,/ˈkɾˠɔɡəl̪ˠ/,crogall,
,/l̪ˠəiɾˠtʲ/,laghairt,
,/klˠɪç/,cluich,
,/sˠəid̪ˠ/,saighead,
Ulster Irish,/sˠeːd̪ˠ/,saighead,
Ulster Irish,/sˠɤːd̪ˠ/,saighead,
,/ˈɾˠeːl̪ˠt̪ˠə/,réalta,
Munster Irish,/ˈmˠɑɪdʲən̪ˠ/,maighdean,
Connacht Irish; Ulster Irish,/ˈmˠəɪdʲənˠ/,maighdean,
Connacht Irish; Ulster Irish,/ˈmˠəɪdʲən̪ˠ/,maighdean,
,/ˈkɾˠɪn̠ʲə/,cruinne,
Munster Irish; Munster Irish,/ˈkɾˠɪɲə/,cruinne,
Munster Irish,/ˈiəɾˠɪɟ/,iarraidh,
Connacht Irish,/ˈiəɾˠə/,iarraidh,
Connacht Irish,/ˈiəɾˠiː/,iarraidh,
Ulster Irish,/ˈiəɾˠiː/,iarraidh,
Ulster Irish; ,/ˈɨ̞ɾˠiː/,iarraidh,
,/kuː/,cumha,
,/kuə/,cumha,
Ulster Irish,/ˈkũː.i/,cumha,
Munster Irish,/ɡavʲ/,gabh,
Connacht Irish,/ɡo/,gabh,
Connacht Irish,/ɡau/,gabh,
Connacht Irish; Connacht Irish,/ɡo/,gabh,
Ulster Irish,/ɡoː/,gabh,
Munster Irish,/nʲax/,neach,
Connacht Irish; Ulster Irish,/n̠ʲax/,neach,
,/clʲasˠ/,cleas,
Connacht Irish; Munster Irish,/əx/,-ach,
Ulster Irish,/ax/,-ach,
Ulster Irish,/ah/,-ach,
Ulster Irish,/a/,-ach,
,[əx],-each,
Munster Irish,[ax],-each,
Ulster Irish,[a(h)],-each,
Munster Irish,/ɡuh/,guth,
Munster Irish; Munster Irish,[ɡɯh],guth,
Connacht Irish,/ɡu/,guth,
Ulster Irish,/ɡuh/,guth,
Munster Irish,/ˈiːlʲəsˠ/,aimhleas,
Connacht Irish,/ˈɑvl̠ʲas/,aimhleas,
Connacht Irish,/ˈɑvlas/,aimhleas,
Connacht Irish,/ˈavl̠ʲas/,aimhleas,
Connacht Irish,/ˈavlas/,aimhleas,
Munster Irish; Munster Irish,/ˈcɪɲə/,cinneadh,
Connacht Irish; Munster Irish,/ˈcɪn̠ʲə/,cinneadh,
Connacht Irish,/ˈcɪn̠ʲuː/,cinneadh,
Ulster Irish,/ˈcɪn̠ʲu/,cinneadh,
Munster Irish; Munster Irish,/ˈcɪɲəx/,cinneadh,
Munster Irish,/ˈcɪn̠ʲəx/,cinneadh,
Connacht Irish,/ˈcɪn̠ʲətʲ/,cinneadh,
Connacht Irish,/ˈcɪn̠ʲəx/,cinneadh,
Ulster Irish,/ˈcɪn̠ʲətʲ/,cinneadh,
Munster Irish; Ulster Irish,/ˈbʲɨ̞ɾˠ/,bior,
Connacht Irish,/ˈbʲɪɾˠ/,bior,
Munster Irish,/bʲɪˈɾˠɑx/,biorach,
Munster Irish,/ɑɯnʲ/,abhainn,
Connacht Irish,/əun̠ʲ/,abhainn,
Ulster Irish,/oːn̠ʲ/,abhainn,
,/ˈʃiːlʲə/,Síle,
Munster Irish,/ˈʃaɾˠəvˠ/,searbh,
Connacht Irish,/ˈʃarˠuː/,searbh,
Ulster Irish,/ˈʃarˠu/,searbh,
,/ˈpʲad̪ˠəɾˠ/,Peadar,
Connacht Irish; Munster Irish,/pˠoːɡ/,póg,
Ulster Irish,/pˠɔːɡ/,póg,
,[oː ˈkahənʲ],Ó Cathain,
,/ˈkɛɾʲə/,coire,
,/mʲiː/,Mí,
Munster Irish,/ˈavˠəɾˠk/,amharc,
Connacht Irish,/ˈafˠəɾˠk/,amharc,
,/ˈaːfˠɾˠək/,amharc,
Ulster Irish,/ˈãuwəɾˠk/,amharc,
Munster Irish,/ˈtʲɑumˠpˠəl̪ˠ/,teampall,
Connacht Irish; Ulster Irish,/ˈtʲa(ː)mˠpˠəl̪ˠ/,teampall,
Munster Irish,/bˠɪˈdʲeːl̪ˠ/,buidéal,
Connacht Irish,/ˈbˠʊdʲeːlˠ/,buidéal,
Connacht Irish,/ˈbˠʊdʲeːl̪ˠ/,buidéal,
Connacht Irish,/ˈbˠɪdʲeːlˠ/,buidéal,
Connacht Irish,/ˈbˠɪdʲeːl̪ˠ/,buidéal,
Ulster Irish,/ˈbˠɪdʲalˠ/,buidéal,
Ulster Irish,/ˈbˠɪdʲal̪ˠ/,buidéal,
,[ˈbˠaɾˠəlʲə],baraille,
,/bʲɛɾʲ/,beir,
Munster Irish,/ˈsˠɑsˠən̪ˠəx/,Sasanach,
Connacht Irish,/ˈsˠasˠənˠəx/,Sasanach,
Connacht Irish,/ˈsˠasˠən̪ˠəx/,Sasanach,
Ulster Irish,/ˈsˠasˠənˠa(x)/,Sasanach,
Ulster Irish,/ˈsˠasˠən̪ˠa(x)/,Sasanach,
,/d̪ˠalˠt̪ˠə/,dalta,
Munster Irish,/ˈɞdʲə/,oide,
Connacht Irish; Ulster Irish,/ˈedʲə/,oide,
,/bˠaʃtʲ/,baist,
Connacht Irish,/bˠæʃtʲ/,baist,
Munster Irish,/ˈbˠɑl̪ˠəvˠ/,balbh,
Connacht Irish,/ˈbˠɑləvˠ/,balbh,
Connacht Irish,/ˈbˠalˠəvˠ/,balbh,
Connacht Irish,/ˈbˠal̪ˠəvˠ/,balbh,
Connacht Irish,/ˈbˠalˠuː/,balbh,
Connacht Irish,/ˈbˠal̪ˠuː/,balbh,
Ulster Irish,/ˈbˠɔlˠuː/,balbh,
Ulster Irish,/ˈbˠɔl̪ˠuː/,balbh,
Ulster Irish,/ˈbanˠəʃ/,banais,Ulster Irish
Ulster Irish,/ˈban̪ˠəʃ/,banais,Ulster Irish
,/t̪ˠɾˠɑx/,trach,
Connacht Irish; Munster Irish,/ˈsˠmʲɪɾˠ/,smior,
Ulster Irish,/ˈsˠmʲɛɾʲ/,smior,
Munster Irish,/ˈt̪ˠɑiʃə/,taibhse,
Connacht Irish; Ulster Irish,/ˈt̪ˠavʲʃə/,taibhse,
Munster Irish,/ˈsˠpʲɾʲidʲ/,spiorad,
Connacht Irish,/ˈsˠpʲiɾˠədʲ/,spiorad,
Connacht Irish,/sˠpʲɾʲid̪ˠ/,spiorad,
Connacht Irish,/sˠpʲɾʲidʲ/,spiorad,
Ulster Irish,/ˈsˠpʲɨ̞ɾˠəd̪ˠ/,spiorad,
Munster Irish,/ˈɑɟɪnʲə/,aigne,
Munster Irish,/ˈaɟɪnʲə/,aigne,
Connacht Irish,/ˈæɟnʲə/,aigne,
Connacht Irish,[ˈæːɟnʲə],aigne,
,/d̪ˠɪlʲə/,duille,
Ulster Irish,/ʃl̠ʲɨ̞ɡ/,sleagh,Ulster Irish
,/ˈbˠɔɾˠəbˠ/,borb,
Munster Irish,/ˈbˠʌɾˠəbˠ/,borb,
Ulster Irish,/ˈbˠɔɾˠəbˠ/,borb,
Ulster Irish,/ˈbˠaɾˠəbˠ/,borb,
,/ˈɡaɾˠəɡ/,garg,
,/ˈɡaɾʲɪɟə/,gairge,
Munster Irish,/kɾˠuəɟ/,cruaidh,
Munster Irish,[kɾˠuɛ̯ɟ],cruaidh,
Connacht Irish,/kɾˠuə/,cruaidh,
Ulster Irish,/kɾˠuəj/,cruaidh,
Ulster Irish,[kɾˠui̯],cruaidh,
