,word,sounds,tags_
614814,tógtar,"[{""ipa"": ""/ˈt̪ˠoːkt̪ˠəɾˠ/""}]",[]
614819,creidfear,"[{""tags"": [""Munster""], ""ipa"": ""/ˈcɾʲɛtʲfˠəɾˠ/""}]",[]
614824,lúbfar,"[{""ipa"": ""/ˈl̪ˠuːpˠfˠəɾˠ/""}]",[]
614825,fadchosach,"[{""tags"": [""Munster""], ""ipa"": ""/ˈfˠɑt̪ˠxəˌsax/""}]",[]
614991,shnáimh,"[{""tags"": [""Munster""], ""ipa"": ""/hn̪ˠɑ̃ːvʲ/""}, {""tags"": [""Munster""], ""ipa"": ""[hn̥̪ˠɑ̃ːi̯vʲ]""}]",[]
614992,thláith,"[{""tags"": [""Munster""], ""ipa"": ""/hl̪ˠɑːh/""}, {""tags"": [""Connacht""], ""ipa"": ""/(h)lˠɑː/""}, {""tags"": [""Ulster""], ""ipa"": ""/hlˠaː/""}]",[]
614993,thraochta,"[{""tags"": [""Munster""], ""ipa"": ""/ˈhɾˠeːxt̪ˠə/""}, {""tags"": [""Connacht"", ""Ulster""], ""ipa"": ""/ˈhɾˠiːxt̪ˠə/""}]",[]
614994,thraochta,"[{""tags"": [""Munster""], ""ipa"": ""/ˈhɾˠeːxt̪ˠə/""}, {""tags"": [""Connacht"", ""Ulster""], ""ipa"": ""/ˈhɾˠiːxt̪ˠə/""}]",[]
615021,grág,"[{""tags"": [""Connacht"", ""Munster""], ""ipa"": ""/ɡɾˠɑːɡ/""}, {""tags"": [""Ulster""], ""ipa"": ""/ɡɾˠaːɡ/""}]",[]
615050,Stiofáin,"[{""tags"": [""Munster""], ""ipa"": ""/ʃtʲəˈfˠɑːnʲ/""}, {""tags"": [""Connacht""], ""ipa"": ""/ˈʃtʲʊfˠɑːnʲ/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈʃtʲʊfˠanʲ/""}]",[]
615052,lastuas,"[{""ipa"": ""/l̪ˠasˠˈt̪ˠuəsˠ/""}]",[]
615056,lastoir,"[{""tags"": [""Munster""], ""ipa"": ""/l̪ˠɑsˠˈt̪ˠɪɾʲ/""}, {""tags"": [""Connacht"", ""Ulster""], ""ipa"": ""/l̪ˠasˠˈt̪ˠɛɾʲ/""}]",[]
615058,lastuaidh,"[{""tags"": [""Munster""], ""ipa"": ""/l̪ˠasˠˈt̪ˠuəɟ/""}, {""tags"": [""Connacht"", ""Ulster""], ""ipa"": ""/l̪ˠasˠˈt̪ˠuə(j)/""}]",[]
615060,lastall,"[{""tags"": [""Munster""], ""ipa"": ""/l̪ˠasˠˈt̪ˠɑul̪ˠ/""}, {""tags"": [""Galway""], ""ipa"": ""/l̪ˠasˠˈt̪ˠɑːl̪ˠ/""}, {""tags"": [""Mayo"", ""Ulster""], ""ipa"": ""/l̪ˠasˠˈt̪ˠal̪ˠ/""}]",[]
615063,lasmuigh,"[{""tags"": [""Munster""], ""ipa"": ""/l̪ˠasˠˈmˠɪɟ/""}, {""tags"": [""Cork""], ""ipa"": ""/l̪ˠɑsˠˈmˠʊ/""}, {""tags"": [""Connacht""], ""ipa"": ""/l̪ˠasˠˈmˠiː/""}, {""tags"": [""Connacht""], ""ipa"": ""/l̪ˠasˠˈmˠʊ/""}, {""tags"": [""Ulster""], ""note"": ""corresponding to the form lasmuich"", ""ipa"": ""/l̪ˠasˠˈmˠɪç/""}]",[]
615233,giorraím,"[{""tags"": [""Connacht""], ""ipa"": ""/ˈɟɪɾˠiːmʲ/""}]",[]
615240,gheimhreadh,"[{""tags"": [""Munster""], ""ipa"": ""/ˈjiːɾʲə/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈjiːvʲɾʲə/""}, {""tags"": [""Mayo"", ""Ulster""], ""ipa"": ""/ˈjɛvʲɾʲuː/""}]",[]
615241,gleanna,"[{""tags"": [""Connacht""], ""ipa"": ""/ˈɟlʲaːn̪ˠə/""}]",[]
615246,ghleanna,"[{""tags"": [""Connacht""], ""ipa"": ""/ˈjlʲaːn̪ˠə/""}, {""tags"": [""Connacht""], ""ipa"": ""[ˈʝlʲaːn̪ˠə]""}]",[]
615247,gliocacht,"[{""ipa"": ""/ˈɟlʲɪkəxt̪ˠ/""}]",[]
615263,ghliocacht,"[{""ipa"": ""/ˈjlʲɪkəxt̪ˠ/""}, {""ipa"": ""[ˈʝlʲɪkəxt̪ˠ]""}]",[]
615264,Seoighe,"[{""ipa"": ""/ˈʃoːjə/""}]",[]
615295,píobarnach,"[{""tags"": [""Ulster""], ""note"": ""corresponding to the form piobarnaigh"", ""ipa"": ""/ˈpʲɨ̞bˠəɾˠn̪ˠĩː/""}]",[]
615315,siobarnach,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈʃɨ̞bˠəɾˠn̪ˠa(x)/""}]",[]
615323,siobarnaí,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈʃʌbˠəɾˠn̪ˠĩː/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈʃɨ̞bˠəɾˠn̪ˠĩː/""}]",[]
615379,bíobhaí,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈbʲiːwiː/""}]",[]
615380,bíobhaí,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈbʲiːwiː/""}]",[]
615410,bronnfaidh,"[{""tags"": [""Munster""], ""note"": ""before a subject pronoun"", ""ipa"": ""/ˈbˠɾˠɑun̪ˠhə/""}]",[]
615456,neamhbhreá,"[{""tags"": [""Munster""], ""ipa"": ""/nʲaˈmʲɾʲɑː/""}, {""tags"": [""Munster""], ""ipa"": ""/nʲaˈvʲɾʲɑː/""}]",[]
615457,neamhbhuíoch,"[{""tags"": [""Munster""], ""note"": ""as if spelled neamaoch"", ""ipa"": ""/nʲaˈmˠeːx/""}]",[]
615481,neamh-mheabhair,"[{""tags"": [""Munster""], ""note"": ""corresponding to the form neameabhair"", ""ipa"": ""/nʲaˈmʲauɾʲ/""}]",[]
615500,cunlach,"[{""ipa"": ""/ˈkuːn̪ˠl̪ˠəx/""}]",['Cork']
615554,súsán,"[{""tags"": [""Munster""], ""ipa"": ""/sˠuːˈsˠɑːn̪ˠ/""}, {""tags"": [""Connacht""], ""ipa"": ""/ˈsˠuːsˠɑːn̪ˠ/""}]",[]
615608,sacán,"[{""tags"": [""Munster""], ""ipa"": ""/sˠəˈkɑːn̪ˠ/""}, {""tags"": [""Connacht""], ""ipa"": ""/ˈsˠɑkɑːn̪ˠ/""}]",[]
615610,sacán,"[{""tags"": [""Munster""], ""ipa"": ""/sˠəˈkɑːn̪ˠ/""}, {""tags"": [""Connacht""], ""ipa"": ""/ˈsˠɑkɑːn̪ˠ/""}]",[]
615738,áis,"[{""ipa"": ""/ɑːʃ/""}, {""ipa"": ""/aːʃ/""}]",[]
615757,áis,"[{""ipa"": ""/ɑːʃ/""}, {""ipa"": ""/aːʃ/""}]",[]
615763,gleomhar,"[{""tags"": [""Connacht""], ""ipa"": ""/ˈɟlʲoːvˠəɾˠ/""}]",[]
615793,greamaím,"[{""tags"": [""Connacht""], ""ipa"": ""/ˈɟɾʲamˠiːmʲ/""}]",[]
615799,bpeata,"[{""ipa"": ""/ˈbʲat̪ˠə/""}, {""tags"": [""Cois-Fharraige""], ""ipa"": ""/ˈbʲæːt̪ˠə/""}]",[]
615800,bpingin,"[{""tags"": [""Munster""], ""ipa"": ""/ˈbʲɪɲ(ɟ)ənʲ/""}, {""tags"": [""Connacht"", ""Ulster""], ""ipa"": ""/bʲiːn̠ʲ/""}]",[]
615801,clibín,"[{""tags"": [""Connacht"", ""Ulster""], ""ipa"": ""/ˈclʲɪbʲiːnʲ/""}]",[]
615902,soibealta,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈsˠɨ̞bʲəl̪ˠt̪ˠə/""}]",[]
615940,marós,"[{""tags"": [""Munster""], ""ipa"": ""/mˠəˈɾˠoːsˠ/""}]",[]
615975,dordéan,"[{""tags"": [""Munster""], ""ipa"": ""/ˈd̪ˠoːɾˠd̪ˠˌiːɑ̯n̪ˠ/""}, {""tags"": [""Connacht"", ""Ulster""], ""ipa"": ""/ˈd̪ˠoːɾˠd̪ˠˌeːnˠ/""}, {""tags"": [""Connacht"", ""Ulster""], ""ipa"": ""/ˈd̪ˠoːɾˠd̪ˠˌeːn̪ˠ/""}]",[]
616039,leathbhróg,"[{""tags"": [""Munster""], ""ipa"": ""/lʲaˈvˠɾˠoːɡ/""}]",[]
616062,leathcheann,"[{""tags"": [""Munster""], ""ipa"": ""/lʲaˈçaun̪ˠ/""}]",[]
616084,leathéan,"[{""tags"": [""Munster""], ""ipa"": ""/lʲaˈhiːa̯n̪ˠ/""}]",[]
616469,athchogaint,"[{""tags"": [""Munster""], ""ipa"": ""/ˈaxɔɡənʲtʲ/""}]",[]
616491,drochbhean,"[{""tags"": [""Munster""], ""ipa"": ""/ˈd̪ˠɾˠʌˌvʲan̪ˠ/""}]",[]
616514,drochribe,"[{""tags"": [""Munster""], ""ipa"": ""/ˈd̪ˠɾˠʌɾˠɪbʲə/""}]",[]
616539,dúsholas,"[{""tags"": [""Munster""], ""ipa"": ""/ˈd̪ˠuːˌhɔl̪ˠəsˠ/""}]",[]
616556,neamhghlan,"[{""tags"": [""Munster""], ""note"": ""as if spelled nea-ghlán"", ""ipa"": ""/ˌnʲaˈɣl̪ˠɑ̃ːn̪ˠ/""}]",[]
616579,neamhshocair,"[{""tags"": [""Munster""], ""note"": ""corresponding to the form nea-shocair"", ""ipa"": ""/ˌnʲaˈhɔkəɾʲ/""}]",[]
616602,neamhscrupall,"[{""tags"": [""Munster""], ""ipa"": ""/nʲaˈsˠkɾˠʌpˠəl̪ˠ/""}]",[]
616614,béalfhliuch,"[{""tags"": [""Munster""], ""ipa"": ""/ˈbʲiːa̯lʲɯx/""}]",[]
616644,béal-láidir,"[{""tags"": [""Munster""], ""ipa"": ""/ˈbʲiːɑ̯l̪ˠˌl̪ˠɑːdʲəɾʲ/""}]",[]
616676,gabh i leith,"[{""tags"": [""Cois-Fharraige""], ""ipa"": ""/ɡo l̠ʲe/""}, {""tags"": [""Mayo""], ""ipa"": ""/ɡo l̠ʲeh/""}]",['Connacht']
616742,ghrása,"[{""tags"": [""Connacht"", ""Munster""], ""ipa"": ""/ˈɣɾˠɑːsˠə/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈɣɾˠaːsˠə/""}]",[]
616761,d'fhéadfainn,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈdʲeːt̪ˠən̠ʲ/""}, {""tags"": [""Ulster""], ""ipa"": ""[ˈdʲɛə̯t̪ˠɪn̠ʲ]""}]",[]
616762,ceaptar,"[{""ipa"": ""/ˈcapˠt̪ˠəɾˠ/""}]",[]
616767,cheaptaí,"[{""ipa"": ""/ˈçapˠt̪ˠiː/""}]",[]
616768,breactar,"[{""ipa"": ""/ˈbʲɾʲakt̪ˠəɾˠ/""}]",[]
616773,ghlactaí,"[{""tags"": [""Connacht"", ""Ulster""], ""ipa"": ""/ˈɣlˠakt̪ˠiː/""}, {""tags"": [""Connacht"", ""Ulster""], ""ipa"": ""/ˈɣl̪ˠakt̪ˠiː/""}]",[]
616774,iarrtar,"[{""ipa"": ""/ˈiəɾˠt̪ˠəɾˠ/""}]",[]
616780,ínteacht,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈiːn̠ʲtʲaxt̪ˠ/""}]",['Ulster']
616786,grást,"[{""ipa"": ""/ˈɡɾˠɑːsˠt̪ˠ/""}, {""ipa"": ""/ˈɡɾˠaːsˠt̪ˠ/""}]",[]
616791,tiachóg,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈtʲiəxɔɡ/""}]",[]
616819,tiontú,"[{""tags"": [""Ulster""], ""note"": ""corresponding to the form tiontó"", ""ipa"": ""/ˈtʲɨ̞n̪ˠt̪ˠa/""}]",[]
616879,mímhisneach,"[{""tags"": [""Munster""], ""ipa"": ""/ˌmʲiːvʲɪʃˈnʲax/""}]",[]
616929,smúr,"[{""ipa"": ""/ˈsˠmˠuːɾˠ/""}]",[]
617177,tslis,"[{""ipa"": ""/ˈtʲlʲɪʃ/""}]",[]
617178,t-eallach,"[{""tags"": [""Connacht""], ""ipa"": ""/ˈtʲal̪ˠəx/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈtʲal̪ˠa(x)/""}]",[]
617179,cointinn,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈkɪn̠ʲtʲən̠ʲ/""}]",[]
617196,throidtí,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈhɾˠɨ̞tʲiː/""}]",[]
617197,séidfidh,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈʃeːtʲi/""}]",[]
617203,leathshásta,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈl̠ʲaˌhaːsˠt̪ˠə/""}]",[]
617223,faíreach,"[{""tags"": [""Munster""], ""note"": ""corresponding to the form faoithreach"", ""ipa"": ""/ˈfˠiːhəɾʲəx/""}, {""tags"": [""Munster""], ""note"": ""corresponding to the form paoithreacht"", ""ipa"": ""/ˈpˠiːhəɾʲəxt̪ˠ/""}, {""tags"": [""Munster""], ""note"": ""corresponding to the form faoithreacht"", ""ipa"": ""/ˈfˠiːhəɾʲəxt̪ˠ/""}]",[]
617243,thriall,"[{""ipa"": ""/hɾʲiəl̪ˠ/""}]",[]
617244,thriall,"[{""ipa"": ""/hɾʲiəl̪ˠ/""}]",[]
617245,fothaineach,"[{""tags"": [""Munster""], ""note"": ""corresponding to the form foithineach"", ""ipa"": ""/ˈfˠɪhənʲəx/""}]",['Kerry']
617621,thrí,"[{""ipa"": ""/hɾʲiː/""}]",[]
617622,thrí,"[{""ipa"": ""/hɾʲiː/""}]",['Galway']
617638,thríom,"[{""tags"": [""Aran""], ""ipa"": ""/hɾʲiːmˠ/""}]",['Galway']
617639,thríomsa,"[{""tags"": [""Aran""], ""ipa"": ""/ˈhɾʲiːmˠsˠə/""}]",['Galway']
617640,thríot,"[{""tags"": [""Aran""], ""ipa"": ""/hɾʲiːt̪ˠ/""}]",['Galway']
617641,thríotsa,"[{""tags"": [""Aran""], ""ipa"": ""/ˈhɾʲiːt̪ˠsˠə/""}]",['Galway']
617642,thríd,"[{""tags"": [""Aran""], ""ipa"": ""/hɾʲiːdʲ/""}]",['Galway']
617643,thríd,"[{""tags"": [""Aran""], ""ipa"": ""/hɾʲiːdʲ/""}]",['Galway']
617644,thrídsean,"[{""tags"": [""Aran""], ""ipa"": ""/ˈhɾʲiːdʲsˠənˠ/""}, {""tags"": [""Aran""], ""ipa"": ""[ˈhɾʲiːtʲsˠənˠ]""}]",['Galway']
617645,thríthi,"[{""tags"": [""Aran""], ""ipa"": ""/hɾʲiə/""}, {""tags"": [""Cois-Fharraige""], ""ipa"": ""/hɾʲiː/""}]",['Galway']
617646,thríthise,"[{""tags"": [""Aran""], ""ipa"": ""/ˈhɾʲiːʃə/""}]",['Galway']
617647,thrínn,"[{""tags"": [""Aran""], ""ipa"": ""/hɾʲiːn̠ʲ/""}]",['Galway']
617648,thrínne,"[{""tags"": [""Aran""], ""ipa"": ""/ˈhɾʲiːn̠ʲə/""}]",['Galway']
617649,thríbh,"[{""tags"": [""Aran""], ""ipa"": ""/hɾʲiːbʲ/""}]",['Galway']
617650,thríbhse,"[{""tags"": [""Aran""], ""ipa"": ""/ˈhɾʲiːbʲʃə/""}, {""tags"": [""Aran""], ""ipa"": ""[ˈhɾʲiːpʲʃə]""}]",['Galway']
617651,thríothu,"[{""tags"": [""Aran""], ""ipa"": ""/hɾʲiəbˠ/""}, {""tags"": [""Cois-Fharraige""], ""ipa"": ""/hɾʲiːbˠ/""}]",['Galway']
617653,thríothusan,"[{""tags"": [""Aran""], ""ipa"": ""/ˈhɾʲiːbˠsˠənˠ/""}, {""tags"": [""Aran""], ""ipa"": ""[ˈhɾʲiːpˠsˠənˠ]""}]",['Galway']
617654,daibhreas,"[{""ipa"": ""/ˈd̪ˠɛvʲɾʲəsˠ/""}]",[]
617671,dlaoi mhullaigh,"[{""tags"": [""Ulster""], ""note"": ""corresponding to a definite form dlaoi an mhullaigh"", ""ipa"": ""/ˌd̪ˠlˠiː ə ˈwʌl̪ˠiː/""}]",[]
617678,mhullaigh,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈwʌl̪ˠiː/""}]",[]
617679,mullaigh,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈmˠʌl̪ˠiː/""}]",[]
617684,pocléim,"[{""tags"": [""Munster""], ""ipa"": ""/ˈpɔkˌlʲeːmʲ/""}]",[]
617706,pocléim,"[{""tags"": [""Munster""], ""ipa"": ""/ˈpɔkˌlʲeːmʲ/""}]",[]
617842,mogóir,"[{""tags"": [""Connacht""], ""ipa"": ""/ˈmˠɔɡoːɾʲ/""}]",[]
617866,fomhórach,"[{""ipa"": ""/fˠɔˈvˠoːɾˠəx/""}]",['Irish']
617885,fomhórach,"[{""ipa"": ""/fˠɔˈvˠoːɾˠəx/""}]",['Irish']
617913,geimhrigh,"[{""tags"": [""Munster""], ""ipa"": ""/ˈɟiːɾʲɪɟ/""}, {""tags"": [""Galway""], ""ipa"": ""/ˈɟiːvʲɾʲə/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈɟɛvʲɾʲiː/""}]",[]
618137,díghalraigh,"[{""ipa"": ""/dʲiˈɣɑl̪ˠˌɾˠiː/""}]",[]
618296,diosfaige,"[{""ipa"": ""/ˌdʲəsˈfɑɟə/""}]",[]
618320,gairmiúlaigh,"[{""ipa"": ""/ɡaɾʲmʲuːl̪ˠiː/""}]",[]
618479,nuaghinte,"[{""ipa"": ""/ˈn̪ˠʊʝɪnʲtʲə/""}]",[]
618748,ianaithe,"[{""other"": ""/ɪən̪ˠɪə/""}]",[]
618855,húicéir,"[{""tags"": [""Aran""], ""note"": ""corresponding to the form húicéar"", ""ipa"": ""/ˈhuːcəɾˠ/""}]",[]
618900,cancar,"[{""tags"": [""Munster""], ""ipa"": ""/ˈkauŋkˠəɾˠ/""}]",[]
618940,plaisteacht,"[{""ipa"": ""/ˈpˠlˠaʃtʲəxt̪ˠ/""}]",[]
619002,fríod,"[{""ipa"": ""/fʲɾʲiːd̪ˠ/""}]",[]
619003,bordaithe,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈbˠɔːɾˠd̪ˠiː/""}]",[]
619004,míodún,"[{""ipa"": ""/ˈmʲiːd̪ˠuːnˠ/""}, {""ipa"": ""/ˈmʲiːd̪ˠuːn̪ˠ/""}]",['Ulster']
619028,cruálach,"[{""tags"": [""Ulster""], ""note"": ""corresponding to the form cruadálach"", ""ipa"": ""/ˈkɾˠuəd̪ˠalˠa(x)/""}, {""tags"": [""Ulster""], ""note"": ""corresponding to the form cruadálach"", ""ipa"": ""/ˈkɾˠuəd̪ˠal̪ˠa(x)/""}]",[]
619064,banc fola,"[{""ipa"": ""/bˠɑŋk fˠɔl̪ˠə/""}]",[]
619066,turaire,"[{""ipa"": ""/t̪ˠʊɾˠɪɾʲə/""}]",[]
619090,turaireacht,"[{""ipa"": ""/t̪ˠʊɾˠɪɾʲɑxt̪ˠ/""}]",[]
619101,caithirín,"[{""ipa"": ""/ˈkahəˌɾʲiːnʲ/""}]",[]
619104,Fódhla,"[{""ipa"": ""/ˈfˠoːl̪ˠə/""}, {""ipa"": ""/ˈfˠoːlˠə/""}]",['Irish']
619110,geimhriú,"[{""tags"": [""Munster""], ""ipa"": ""/ɟiːɾʲuː/""}, {""tags"": [""Connacht""], ""ipa"": ""/ɟiːvʲɾʲuː/""}, {""tags"": [""Ulster""], ""ipa"": ""/ɟɛvʲɾʲuː/""}]",[]
619126,spéireata,"[{""ipa"": ""/ˈsˠpʲeːɾʲət̪ˠə/""}]",[]
619145,triuf,"[{""ipa"": ""/tʲɾʲʊfˠ/""}]",[]
619335,phíoba,"[{""ipa"": ""/ˈfʲiːbˠə/""}]",[]
619423,iarraim,"[{""tags"": [""Connacht"", ""Munster""], ""ipa"": ""/ˈiəɾˠəmʲ/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈiəɾˠəmˠ/""}]",[]
619553,dtrian,"[{""ipa"": ""/dʲɾʲiən̪ˠ/""}, {""ipa"": ""/dʲɾʲiənˠ/""}]",[]
619554,Máirt Inide,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈmˠaːɾˠtʲ ˈɪnʲədʲə/""}]",[]
619560,Inide,"[{""ipa"": ""/ˈɪnʲədʲə/""}]",[]
619566,Oíche Inide,"[{""ipa"": ""/ˈiːç ˈɪnʲədʲə/""}]",[]
619573,bascaed,"[{""tags"": [""Ulster""], ""note"": ""corresponding to the form bascóid"", ""ipa"": ""/ˈbˠasˠkɔdʲ/""}]",[]
619607,ilghairdeas,"[{""tags"": [""Ulster""], ""note"": ""as if spelled iolghardas"", ""ipa"": ""/ˈʌlˠˌɣɑːɾˠd̪ˠəsˠ/""}]",[]
619625,tsrón,"[{""tags"": [""Mayo"", ""Munster"", ""Ulster""], ""ipa"": ""/t̪ˠɾˠoːn̪ˠ/""}, {""tags"": [""Mayo"", ""Munster"", ""Ulster""], ""ipa"": ""/t̪ˠɾˠoːnˠ/""}, {""tags"": [""Aran""], ""ipa"": ""/t̪ˠɾˠoːn/""}, {""tags"": [""Aran""], ""ipa"": ""/t̪ˠɾˠuːn/""}, {""tags"": [""Cois-Fharraige""], ""ipa"": ""/t̪ˠɾˠuːn̪ˠ/""}]",[]
619626,tsráid,"[{""tags"": [""Connacht"", ""Munster""], ""ipa"": ""/t̪ˠɾˠɑːdʲ/""}, {""tags"": [""Ulster""], ""ipa"": ""/t̪ˠɾˠaːdʲ/""}]",[]
619627,cartán,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈkaɾˠt̪ˠanˠ/""}]",['Ulster']
619651,seanóir,"[{""ipa"": ""/ˈʃanˠoːɾʲ/""}]",[]
619757,meaitseanna,"[{""ipa"": ""/ˈmʲatʲʃən̪ˠə/""}, {""tags"": [""Munster""], ""note"": ""as if spelled maitseanna"", ""ipa"": ""/ˈmˠɑtʲʃən̪ˠə/""}]",[]
619804,sáiste,"[{""tags"": [""Connacht"", ""Munster""], ""ipa"": ""/ˈsˠɑːʃtʲə/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈsˠaːʃtʲə/""}]",[]
619829,órthóraíocht,"[{""ipa"": ""/oːɾˠˈhoːɾˠiːəxt̪ˠ/""}]",[]
619854,tóraíocht,"[{""tags"": [""Connacht""], ""ipa"": ""/ˈt̪ˠoːɾˠiːəxt̪ˠ/""}, {""tags"": [""Munster""], ""ipa"": ""/t̪ˠoːˈɾˠiːəxt̪ˠ/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈt̪ˠɑːɾˠiːəxt̪ˠ/""}]",[]
619878,turaíocht,"[{""ipa"": ""/t̪ˠɞɾˠiːəxt̪ˠ/""}]",[]
619944,eagán,"[{""tags"": [""Aran""], ""note"": ""corresponding to the form iogán"", ""ipa"": ""/ˈɪɡɑːn/""}, {""tags"": [""Cois-Fharraige"", ""Mayo""], ""note"": ""corresponding to the form iogán"", ""ipa"": ""/ˈʊɡɑːn̪ˠ/""}]",[]
619971,uilechumhachta,"[{""tags"": [""Aran""], ""ipa"": ""/ˌɪləˈxuːxt̪ˠə/""}, {""tags"": [""Aran""], ""ipa"": ""/ˌɛləˈxuːxt̪ˠə/""}]",[]
620002,eitiú,"[{""ipa"": ""/ˈɛtʲuː/""}]",[]
620020,gairmiúlacht,"[{""ipa"": ""/ɡaɾʲˈmʲuːl̪ˠəxt̪ˠ/""}]",[]
620036,proifisiúntacht,"[{""ipa"": ""/pˠɾˠɔfʲɪˈʃuːn̪ˠt̪ˠəxt̪ˠ/""}]",[]
620052,proifisiúnta,"[{""tags"": [""Connacht""], ""ipa"": ""/pˠɾˠɔˈfʲɛʃun̪ˠt̪ˠə/""}, {""tags"": [""Munster""], ""ipa"": ""/pˠɾˠɔfʲɪˈʃuːn̪ˠt̪ˠə/""}, {""tags"": [""Ulster""], ""ipa"": ""/pˠɾˠəˈfʲɛʃən̪ˠt̪ˠə/""}]",[]
620080,mífhoighneach,"[{""tags"": [""Ulster""], ""note"": ""corresponding to the form mífhoighdeach"", ""ipa"": ""/ˈmʲi.ei̯dʲa(x)/""}]",[]
620174,geimhriúchán,"[{""tags"": [""Connacht""], ""ipa"": ""/ˈɟiːvɾʲuˌxɑːn̪ˠ/""}, {""tags"": [""Munster""], ""ipa"": ""/ˈɟiːɾʲuˌxɑːn̪ˠ/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈɟɛvɾʲuˌhan̪ˠ/""}]",[]
620300,iontaoibheach,"[{""tags"": [""Munster""], ""ipa"": ""/uːn̪ˠˈt̪ˠiːvʲəx/""}]",['Munster']
620327,muiníneach,"[{""tags"": [""Munster""], ""ipa"": ""/mˠɪˈnʲiːnʲəx/""}, {""tags"": [""Connacht""], ""ipa"": ""/ˈmˠɪnʲiːnʲəx/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈmˠɪnʲinʲa(x)/""}]",[]
620352,braichlis,"[{""ipa"": ""/ˈbˠɾˠaiç.lʲɪʃ/""}]",[]
620539,Muirís,"[{""ipa"": ""/ˈmˠɪɾʲiːʃ/""}]",[]
620564,trúig,"[{""ipa"": ""/ˈt̪ˠɾˠuːɟ/""}]",[]
620580,uise,"[{""tags"": [""Munster""], ""ipa"": ""/ˈɪʃə/""}]",['Munster']
620654,mochóirí,"[{""tags"": [""Cork""], ""note"": ""as if spelled muchóidí"", ""ipa"": ""/mˠʊˈxoːdʲiː/""}]",[]
620693,mochóiríoch,"[{""tags"": [""Cork""], ""ipa"": ""/mˠəˈxoːɾʲiːx/""}]",[]
620856,manglam,"[{""ipa"": ""/mˠɑŋ(ɡ)l̪ˠəmˠ/""}]",[]
620879,dearcaim,"[{""tags"": [""Connacht"", ""Munster""], ""ipa"": ""/ˈdʲaɾˠkəmʲ/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈdʲaɾˠkəmˠ/""}]",[]
620884,stáca,"[{""ipa"": ""/ˈsˠt̪ˠɑːkə/""}, {""ipa"": ""/ˈsˠt̪ˠaːkə/""}]",[]
620903,slíocadh,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈʃl̠ʲiːkuː/""}]",[]
620904,slíocadh,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈʃl̠ʲiːkuː/""}]",[]
620910,clábar,"[{""ipa"": ""/ˈkl̪ˠaːbˠəɾˠ/""}, {""ipa"": ""/ˈklˠaːbˠəɾˠ/""}, {""note"": ""as if spelled clabar"", ""ipa"": ""/ˈklˠabˠəɾˠ/""}]","['Mayo', 'Ulster']"
620926,gróigeadh,"[{""tags"": [""Mayo""], ""ipa"": ""/ˈɡɾˠoːɟuː/""}, {""tags"": [""Ulster""], ""note"": ""corresponding to the form cróigeadh"", ""ipa"": ""/ˈkɾˠɔːɟu(ː)/""}]",[]
620928,gróigeadh,"[{""tags"": [""Mayo""], ""ipa"": ""/ˈɡɾˠoːɟuː/""}, {""tags"": [""Ulster""], ""note"": ""corresponding to the form cróigeadh"", ""ipa"": ""/ˈkɾˠɔːɟu(ː)/""}]",[]
620934,clamhairt,"[{""tags"": [""Ulster""], ""ipa"": ""/ˈklˠãuəɾˠtʲ/""}, {""tags"": [""Ulster""], ""ipa"": ""/ˈklˠɔuəɾˠtʲ/""}]",[]
620940,gealchroíoch,"[{""tags"": [""Munster""], ""ipa"": ""/ɟal̪ˠˈxɾˠiː(ə)x/""}]",[]
620970,Imánál,"[{""ipa"": ""/ɪˈmˠɑːn̪ɑːl̪ˠ/""}]",[]
